时间,水位,W,RWPTN,入库,出库,RSVRTP,HHRZ,HHRZTM,汛限水位,比讯限,ADDVCD站名,DRNA,FRGRD,HNNM,LGTD,LTTD,河流,站点编号,站点位置,站名,STTP,HN_NUM
2023-04-15T08:00:00.000Z,85.07,,6,-,-,1,-,,,-,430121,1.0,5,湘江,113.29,28.324,胭脂港,611H1873,长沙市长沙县春华镇大鱼村,桑梓水库,RR,1
2023-04-15T00:00:00.000Z,192.30,,5,0.54,-,2,-,,,-,431321,4.0,3,湘江,111.945556,27.418611,四安埠,611K2301,娄底市双峰县三塘铺镇,柳村,RR,1
2023-04-15T08:00:00.000Z,58.20,,6,-,-,1,-,,,-,430121,2.0,5,湘江,113.251111,28.188056,榨山港,611H1894,长沙市长沙县黄花镇东塘村,东塘水库,RR,1
2023-04-15T08:00:00.000Z,64.84,,,-,-,2,-,,,-,430121,1.0,5,湘江,113.152,28.401,浔龙河,611H1865,长沙县安沙镇宋家桥村,关山水库（长沙县）,RR,1
2023-04-15T00:00:00.000Z,88.80,0.23,5,0.05,0.03,2,-,,,-,430181,5.0,2,湘江,113.384028,27.881111,涧江,611K2014,长沙市浏阳市官桥镇,峡山,RR,1
2023-04-15T08:00:00.000Z,336.78,,6,-,-,2,-,,,-,431322,10.0,2,资水,111.325056,27.597333,塔水桥,612K1715,娄底市新化县石冲口镇,茅岭,RR,2
2023-04-15T00:00:00.000Z,161.80,0.724,4,-,-,2,-,,,-,430412,6.0,3,湘江,112.749722,27.278889,乌石铺,611K1051,衡阳市南岳区南岳镇,银星,RR,1
2023-04-15T00:00:00.000Z,190.00,1.0,5,0.23,-,2,-,,,-,430223,7.0,2,湘江,113.490694,27.009917,凉江,611K1568,株洲市攸县莲塘坳镇,凉江,RR,1
2023-04-15T08:00:00.000Z,55.69,12.8,,402.70,391.10,4,61,,,-,430922,26200.0,2,资水,111.784,28.502806,资水,61201800,益阳市桃江县马迹塘镇,马迹塘,RR,2
2023-04-15T08:00:00.000Z,39.79,,6,-,-,1,-,,,-,430121,2.0,5,湘江,113.164,28.296,榨山港,611H1890,长沙县黄花镇大兴村,板石水库,RR,1
2023-04-15T08:00:00.000Z,116.74,,6,-,-,1,-,,,-,430181,,5,湘江,113.728056,28.315833,梅田,611H2025,长沙市浏阳市古港镇,梅田湖水库,RR,1
2023-04-15T00:00:00.000Z,303.00,0.3,5,0.50,-,2,-,,,-,430426,4.0,3,湘江,111.605472,26.809083,曹家祠,611K1310,衡阳市祁东县太和堂镇,石堰江,RR,1
2023-04-15T08:00:00.000Z,94.20,,6,-,-,2,-,,,-,430181,,5,湘江,113.511111,28.451111,捞刀河,611H2002,长沙市浏阳市龙伏镇石江村,洞庭房水库,RR,1
2023-04-15T00:00:00.000Z,246.80,0.094,5,0.04,0.02,2,-,,,-,430426,4.0,2,湘江,111.60175,26.882111,曹家祠,611K1308,衡阳市祁东县太和堂镇,江家冲,RR,1
2023-04-15T00:00:00.000Z,381.78,0.927,6,-,-,2,-,,,-,431129,8.0,3,湘江,111.716667,24.99,岭东河,611K0456,永州市江华瑶族自治县清塘壮族乡,开源,RR,1
2023-04-15T08:00:00.000Z,88.41,,6,-,-,1,-,,,-,430121,1.0,5,湘江,113.183,28.468,麻林河,611H1881,长沙市长沙县青山铺镇广福村,窑塘水库,RR,1
2023-04-15T00:00:00.000Z,83.50,1.2,6,1.00,1.00,2,-,,,-,430923,3.0,3,资水,111.575556,28.19,山口溪,612K1206,益阳市安化县梅城镇,后溪坑,RR,2
2023-04-15T08:00:00.000Z,97.02,,,-,-,9,-,,,-,360302,,5,湘江,114.0083,27.7055,五丰河,611R2245,江西省萍乡市安源区城区玉湖公园,玉湖,RR,1
2023-04-15T08:00:00.000Z,127.49,,5,-,-,3,-,,,-,430181,,5,湘江,113.66,28.279722,南川河,611H2024,长沙市浏阳市杨花乡,道源水库,RR,1
2023-04-15T08:00:00.000Z,60.38,,,-,-,2,-,,,-,430121,4.0,5,湘江,113.244,28.441,桥里河,611H1854,长沙市长沙县路口镇上杉市村,汀家港水库,RR,1
2023-04-15T00:00:00.000Z,118.00,0.9,6,-,-,2,-,,,-,431224,2.0,3,沅水,110.527667,27.735194,溆水,613K1215,怀化市溆浦县统溪河镇,合作,RR,3
2023-04-15T00:00:00.000Z,210.28,1.954,6,0.20,0.10,2,-,,,-,431124,2.0,2,湘江,111.537778,25.642778,宜江,611K0215,永州市道县寿雁镇,联合,RR,1
2023-04-15T08:00:00.000Z,67.20,,6,-,-,1,-,,,-,430181,,5,湘江,113.46,28.33,捞刀河,611H2015,长沙市浏阳市沙市镇仁寿村,仁寿水库,RR,1
2023-04-15T00:00:00.000Z,612.90,0.307,6,0.10,0.10,2,-,,,-,431124,2.0,2,湘江,111.818889,25.280833,蚣坝,611K0200,永州市道县洪塘营瑶族乡,清明田,RR,1
2023-04-15T07:00:00.000Z,123.86,,6,-,-,2,-,,,-,431321,7.0,2,湘江,112.222222,27.314167,泥湾塅,611K2309,娄底市双峰县石牛乡,鸡干石,RR,1
2023-04-15T00:00:00.000Z,196.60,1.06,4,0.02,0.04,2,-,,244.0,-47.40,431281,26.0,2,沅水,110.099472,27.389056,凡溪,613K1907,怀化市洪江市岔头乡,和平,RR,3
2023-04-15T00:00:00.000Z,195.80,1.018,5,0.02,0.00,2,-,,,-,431122,7.0,3,湘江,111.41,26.5275,南涧河,611K0105,永州市东安县端桥铺镇,卫星,RR,1
2023-04-15T08:00:00.000Z,426.70,1185.4,,87.22,-,5,-,,475.0,-48.30,522628,,1,沅水,109.051388,26.608055,沅江,61300430,贵州省锦屏县平略镇,三板溪,RR,3
2023-04-15T08:00:00.000Z,50.93,,6,-,-,1,-,,,-,430121,2.0,5,湘江,113.22,28.212,榨山港,611H1893,长沙县黄花镇谷塘村,蛟塘水库,RR,1
2023-04-15T04:35:00.000Z,119.04,,6,-,-,1,-,,,-,430181,,5,湘江,113.75,28.27,浏渭河,611H2011,长沙市浏阳市古港镇仙洲村,大源冲水库,RR,1
2023-04-15T00:00:00.000Z,640.80,1.59,6,0.04,0.04,2,-,,,-,430523,5.0,3,资水,111.313,26.787667,夫夷水,612K0332,邵阳市邵阳县河伯乡,向阳,RR,2
2023-04-15T00:00:00.000Z,182.69,2.221,4,-,-,2,-,,,-,430482,12.0,2,湘江,112.21,26.292778,浯水,611K1422,衡阳市常宁市洋泉镇,野马,RR,1
2023-04-15T08:00:00.000Z,151.92,,6,-,-,1,-,,,-,430121,1.0,5,湘江,113.482,28.529,双江河,611H1880,长沙市长沙县双江镇光华村,白华水库,RR,1
2023-04-15T00:00:00.000Z,72.85,40.94,5,123.00,125.00,3,-,,,-,430481,,2,湘江,112.8686,26.59419,耒水,611K1366,衡阳市耒阳市遥田镇,遥田,RR,1
2023-04-15T08:00:00.000Z,65.97,,,952.81,-,4,-,,,-,430422,,2,湘江,112.369611,26.562083,湘江,611K1150,衡阳市衡南县近尾洲镇湘水村,近尾洲,RR,1
2023-04-15T08:00:00.000Z,112.36,,5,-,-,1,-,,,-,430181,,5,湘江,113.6,28.19,浏渭河,611H2013,长沙市浏阳市集里街道办事处道吾村,红旗水库,RR,1
2023-04-15T08:00:00.000Z,119.14,,6,-,-,2,-,,,-,430181,,5,湘江,113.681111,28.021111,渌水,611H2019,长沙市浏阳市大瑶镇三元村,团结水库,RR,1
2023-04-15T00:00:00.000Z,408.20,0.407,5,0.10,-,2,-,,,-,430528,5.0,3,资水,110.998667,26.878861,夫夷水,612K0715,邵阳市新宁县丰田乡,碧田,RR,2
2023-04-15T08:00:00.000Z,89.53,,,234.96,234.96,3,-,,,-,430481,,2,湘江,112.9719,26.23278,耒水,611K1362,衡阳市耒阳市黄市镇,上堡,RR,1
2023-04-15T00:00:00.000Z,301.50,350.0,6,-,-,2,-,,,-,431322,14.0,2,资水,111.120333,27.916056,沙州市,612K1729,娄底市新化县孟公镇,龙溪,RR,2
2023-04-15T00:00:00.000Z,333.03,1.3,4,1.00,2.00,3,-,,,-,431123,,2,湘江,111.5818,25.86417,永江,611K0151,永州市双牌县永江乡,永江Ⅲ级(胡家洞),RR,1
2023-04-15T00:00:00.000Z,118.00,1.98,5,0.03,0.02,2,-,,,-,430922,6.0,2,资水,111.861639,28.454,大栗港,612K1123,益阳市桃江县大栗港镇,安宁,RR,2
2023-04-15T08:00:00.000Z,42.78,41.37,,384.18,373.06,4,44.2,2008-10-31T16:00:00.000Z,,-,430922,27000.0,2,资水,112.022639,28.587083,资水,61202000,益阳市桃江县修山镇,修山,RR,2
2023-04-15T00:00:00.000Z,56.60,0.23,5,0.03,0.02,2,-,,,-,430922,1.0,2,资水,111.928611,28.654639,资水,612K1115,益阳市桃江县三堂街镇,雪岭坳,RR,2
2023-04-15T00:00:00.000Z,75.31,158.2,6,700.00,700.00,4,-,,,-,431121,,2,湘江,112.138333,26.495556,湘江,611K0072,永州市祁阳县黄泥塘镇,湘祁,RR,1
2023-04-15T00:00:00.000Z,323.00,0.26,5,0.20,-,2,-,,,-,430522,3.0,2,资水,111.547361,27.474861,鱼溪,612K0208,邵阳市新邵县寸石镇,粟米冲,RR,2
2023-04-15T00:00:00.000Z,267.00,,6,0.20,0.20,2,-,,,-,431224,4.0,2,沅水,110.759583,27.8975,四都河,613K1204,怀化市溆浦县新田乡,紫荆,RR,3
2023-04-15T00:00:00.000Z,168.70,21.9,6,0.01,-,2,-,,,-,431321,3.0,2,湘江,111.923889,27.390278,四安埠,611K2302,娄底市双峰县三塘铺镇,黄河,RR,1
2023-04-15T08:00:00.000Z,135.42,,6,-,-,2,-,,,-,430121,1.0,5,湘江,113.458,28.512,双江河,611H1879,长沙县双江镇青山村,青山水库,RR,1
2023-04-15T00:00:00.000Z,362.00,0.43,6,0.01,0.01,2,-,,,-,430524,5.0,5,资水,110.948056,27.368056,辰水,612K0416,邵阳市隆回县六都寨镇,荆溪水库,RR,2
2023-04-15T08:00:00.000Z,124.88,,6,-,-,1,-,,,-,430121,1.0,5,湘江,113.303,28.632,白沙河,611H1878,长沙市长沙县白沙乡曾家坊村,白石洞水库,RR,1
2023-04-15T00:00:00.000Z,426.00,1.36,6,9.00,8.00,2,-,,,-,431227,23.0,2,沅水,109.32525,27.306944,姑召溪,613K1501,怀化市新晃侗族自治县洞坪乡,姑召,RR,3
2023-04-15T00:00:00.000Z,160.00,17.0,6,-,-,2,-,,,-,430381,1.0,2,湘江,112.402306,27.538472,虞塘河,611K2633,湘潭市湘乡市栗山镇,荆泉,RR,1
2023-04-15T00:00:00.000Z,262.79,35.69,4,5.10,11.10,3,271.66,1993-07-22T16:00:00.000Z,,-,430802,308.0,2,澧水,110.3245,29.217778,茅溪河,61401520,张家界市永定区尹家溪镇,茅溪,RR,4
2023-04-15T08:00:00.000Z,87.35,,,140.21,131.13,3,-,,,-,430923,,2,资水,111.3436,28.40278,资水,612K1212,益阳市安化县田庄乡,株溪口,RR,2
2023-04-15T00:00:00.000Z,255.00,0.85,5,2.40,2.80,2,-,,,-,431221,54.0,2,沅水,110.328583,27.474167,湾溪,613K0919,怀化市中方县石宝乡,柏坡洞,RR,3
2023-04-15T08:00:00.000Z,92.38,,,-,-,2,-,,,-,430121,2.0,5,湘江,113.316,28.499,金脱河,611H1845,长沙县高桥镇白石源村,白石源水库,RR,1
2023-04-15T08:00:00.000Z,57.92,,,28.07,136.40,3,-,,,-,430405,,2,湘江,112.7,26.883306,耒水,61108550,衡阳市珠晖区酃湖乡白渔潭水电站,白渔潭,RR,1
2023-04-15T08:00:00.000Z,81.05,,,-,-,2,-,,,-,430121,0.0,5,湘江,113.35,28.186,湘阴港,611H1847,长沙市长沙县江背镇肖排村,金甲水库,RR,1
2023-04-15T08:00:00.000Z,101.80,,5,-,-,2,-,,,-,430121,3.0,5,湘江,113.087,28.017,双溪港,611H1849,长沙市长沙县跳马镇石燕湖村,鸭巢冲水库,RR,1
2023-04-15T00:00:00.000Z,237.92,0.353,6,0.20,0.10,2,-,,,-,431124,3.0,2,湘江,111.729167,25.569444,湘江,611K0213,永州市道县白马渡镇,四清,RR,1
2023-04-15T00:00:00.000Z,165.34,8.6,4,-,-,2,-,,,-,431121,8.0,3,湘江,112.013056,26.635278,清江,611K0052,永州市祁阳县羊角塘镇,楠木皂,RR,1
2023-04-15T00:00:00.000Z,260.00,0.22,6,-,-,2,-,,,-,430381,4.0,2,湘江,112.228,27.794194,翻江河,611K2632,湘潭市湘乡市翻江镇,横子冲,RR,1
2023-04-15T00:00:00.000Z,178.70,0.335,6,-,-,2,-,,,-,430381,2.0,2,湘江,112.263917,27.905694,乌江,611K2623,湘潭市湘乡市金薮乡,花桥,RR,1
2023-04-15T08:00:00.000Z,96.11,,,169.98,126.22,3,-,,,-,430923,,2,资水,111.2,28.375,资水,612K1214,益阳市安化县东坪镇,东坪,RR,2
2023-04-15T00:00:00.000Z,112.50,0.54,5,0.50,-,2,-,,,-,431228,18.0,2,沅水,109.384222,27.469556,便水溪,613K1619,怀化市芷江侗族自治县新店坪镇,田家溪,RR,3
2023-04-15T00:00:00.000Z,426.60,1.07,4,0.00,0.00,2,-,,,-,430802,9.0,2,澧水,110.103583,29.225528,住马溪,614K0228,张家界市永定区罗塔坪乡,寒溪沟,RR,4
2023-04-15T00:00:00.000Z,106.54,8.42,4,-,-,2,-,,,-,431121,6.0,3,湘江,111.988333,26.486111,湘江,611K0074,永州市祁阳县潘市镇,东江源,RR,1
2023-04-15T08:00:00.000Z,67.83,,6,-,-,1,-,,,-,430121,0.0,5,湘江,113.318,28.16,湘阴港,611H1872,长沙市长沙县江背镇阳雀村,过塘冲水库,RR,1
2023-04-15T08:00:00.000Z,74.43,,6,-,-,1,-,,,-,430121,1.0,5,洞庭湖,113.234,28.658,双江河,615H0445,长沙县开慧镇飘峰,双华水库,RR,5
2023-04-15T08:00:00.000Z,73.28,,6,-,-,1,-,,,-,430121,1.0,5,湘江,113.341111,28.088889,湘阴港,611H1871,长沙市长沙县江背镇南木村,峡江水库,RR,1
2023-04-15T08:00:00.000Z,70.82,,5,-,-,1,-,,,-,430121,1.0,5,湘江,113.106,27.946,双溪港,611H1870,长沙市长沙县跳马镇山塘村,东湖冲水库,RR,1
2023-04-15T00:00:00.000Z,415.00,0.12,6,0.20,0.20,2,-,,,-,431225,6.0,2,沅水,109.849444,27.001944,会同河,613K1310,怀化市会同县金龙乡,小岩溪,RR,3
2023-04-15T00:00:00.000Z,339.50,0.369,6,-,-,2,-,,,-,430725,2.0,2,沅水,111.151111,29.136389,白洋河,613K2202,常德市桃源县黄石镇,寨坡,RR,3
2023-04-15T08:00:00.000Z,35.95,,5,-,-,3,-,,,-,430112,41.0,5,湘江,112.691,28.427,老沩水,611H1900,长沙市望城区格塘水库管理所,格塘水库,RR,1
2023-04-15T00:00:00.000Z,302.63,3.574,6,0.20,0.10,2,-,,,-,431124,30.0,2,湘江,111.518611,25.679444,沐福堂,611K0214,永州市道县乐福堂乡,乐福堂,RR,1
2023-04-15T00:00:00.000Z,192.80,0.63,5,0.30,-,2,-,,,-,430421,16.0,2,湘江,112.121056,27.079444,演陂水,611K1104,衡阳市衡阳县金兰镇,卫星,RR,1
2023-04-15T00:00:00.000Z,563.10,1.02,5,-,-,2,-,,,-,430182,5.0,2,湘江,111.908472,28.054306,沩水,611K1981,长沙市宁乡市龙田镇,杨柳,RR,1
2023-04-15T00:00:00.000Z,553.28,18.157,4,0.51,0.62,3,575.45,2003-07-13T16:00:00.000Z,,-,430821,31.0,2,澧水,110.940806,29.282778,零溪河,61402150,张家界市慈利县南山坪乡,赵家垭,RR,4
2023-04-15T00:00:00.000Z,334.20,2.05,5,0.23,0.18,2,-,,,-,430182,36.0,2,湘江,112.004417,28.199222,沩水北源,611K1978,长沙市宁乡市沩山乡,老龙潭,RR,1
2023-04-15T00:00:00.000Z,575.54,0.166,6,-,-,2,-,,,-,431227,2.0,2,沅水,109.135806,27.296583,舞水,613K1502,怀化市新晃侗族自治县兴隆镇,半溪,RR,3
2023-04-15T00:00:00.000Z,507.00,0.06,4,0.00,0.00,2,-,,,-,431222,1.0,3,沅水,110.208889,28.396667,酉溪河,613K1010,怀化市沅陵县二酉苗族乡,欠坝冲,RR,3
2023-04-15T00:00:00.000Z,173.30,0.55,5,0.03,0.02,2,-,,,-,430922,17.0,2,资水,112.038889,28.394556,罗溪,612K1105,益阳市桃江县高桥乡,罗溪,RR,2
2023-04-15T08:00:00.000Z,52.48,,6,-,-,1,-,,,-,430121,1.0,5,湘江,113.178,28.086,榨山港,611H1896,长沙县黄兴镇仙人市村,林塘水库,RR,1
2023-04-15T08:00:00.000Z,88.55,,,595.63,595.63,4,-,,,-,431121,,2,湘江,111.845,26.566944,湘江,611K0071,永州市祁阳县原种场,浯溪,RR,1
2023-04-15T00:00:00.000Z,319.00,0.37,5,0.20,-,2,-,,,-,430522,2.0,2,资水,111.182361,27.354417,石马江,612K0219,邵阳市新邵县巨口铺镇,小乐冲,RR,2
2023-04-15T00:00:00.000Z,227.00,0.5,6,0.01,0.01,2,-,,,-,431322,7.0,2,资水,111.169111,27.726944,大洋江,612K5010,娄底市新化县炉观镇,南北,RR,2
2023-04-15T08:00:00.000Z,97.48,,6,-,-,1,-,,,-,430121,1.0,5,湘江,113.363,28.571,金脱河,611H1877,长沙市长沙县金井镇新沙村,王板洞水库,RR,1
2023-04-15T00:00:00.000Z,275.00,0.43,6,-,-,2,-,,,-,431202,4.0,2,沅水,110.013333,27.677222,搞潭溪,613K0801,怀化市鹤城区芦坪乡,四十湾,RR,3
2023-04-15T00:00:00.000Z,95.30,0.25,5,0.20,0.10,2,-,,388.0,-292.70,431281,8.0,2,沅水,109.627056,27.157139,沅水,613K1922,怀化市洪江市托口镇,大溪,RR,3
2023-04-15T00:00:00.000Z,112.00,0.12,6,-,-,2,-,,,-,431228,1.0,2,沅水,109.579278,27.432722,舞水,613K1614,怀化市芷江侗族自治县竹坪铺乡,双溪冲,RR,3
2023-04-15T00:00:00.000Z,86.50,0.87,6,0.00,0.00,2,-,,,-,430923,4.0,3,资水,111.751667,28.031111,山彰溪,612K1201,益阳市安化县清塘铺镇,下洞坳,RR,2
2023-04-15T00:00:00.000Z,117.00,0.23,4,0.30,0.10,2,-,,,-,431281,5.0,2,沅水,110.061417,27.277611,沅水,613K1908,怀化市洪江市太平乡,桐木坳,RR,3
2023-04-15T00:00:00.000Z,202.00,0.035,4,-,-,2,-,,,-,431382,2.0,2,湘江,111.947611,27.849111,涟水,611K7817,娄底市涟源市渡头塘镇,扬名,RR,1
2023-04-15T00:00:00.000Z,273.00,0.4,4,-,-,2,-,,,-,431382,6.0,2,湘江,111.715722,27.648028,涟水,611K2454,娄底市涟源市石马山街道,星星,RR,1
2023-04-15T00:00:00.000Z,75.30,0.67,4,1.90,1.00,2,-,,,-,430923,1.0,3,资水,111.426667,28.438611,渭溪,612K1210,益阳市安化县龙塘乡,建新,RR,2
2023-04-15T08:00:00.000Z,90.38,,6,-,-,3,-,,,-,430121,,5,湘江,113.378194,28.485556,金脱河,611H1830,长沙市长沙县高桥镇,桐仁桥水库,RR,1
2023-04-15T00:00:00.000Z,551.00,,6,0.10,0.10,2,-,,,-,430529,2.0,3,资水,110.436667,26.677778,资水,612K0801,邵阳市城步苗族自治县西岩镇,金紫江,RR,2
2023-04-15T08:00:00.000Z,104.58,,,-,-,2,-,,,-,430121,4.0,5,湘江,113.324,28.366,胭脂港,611H1851,长沙县春华镇洞田村,战备水库,RR,1
2023-04-15T00:00:00.000Z,56.00,0.09,5,0.05,0.03,2,-,,,-,430181,7.0,2,湘江,113.763056,28.366722,沔江,611K2005,长沙市浏阳市三口镇,郭家冲,RR,1
2023-04-15T08:00:00.000Z,76.94,,6,-,-,3,-,,,-,430121,,5,湘江,113.402,28.527,金脱河,611H1829,长沙市长沙县金井镇,金井水库,RR,1
2023-04-15T00:00:00.000Z,160.71,2.252,6,0.61,0.30,2,-,,,-,430181,21.0,3,湘江,113.982833,28.313611,金鸡河,611K2032,长沙市浏阳市官渡镇,金鸡,RR,1
2023-04-15T00:00:00.000Z,321.68,0.53,6,0.10,0.10,2,-,,,-,433101,2.0,2,沅水,109.853889,28.308611,司马河,613K0004,湘西州吉首市太平乡,干田,RR,3
2023-04-15T00:00:00.000Z,174.00,0.74,4,0.20,0.50,2,-,,,-,430923,3.0,3,资水,111.796667,28.343056,沂溪,612K1222,益阳市安化县长塘镇,大丰山,RR,2
2023-04-15T08:00:00.000Z,55.44,,6,-,-,1,-,,,-,430121,1.0,5,湘江,113.236,28.327,麻林河,611H1874,长沙县果园镇大河村,曾补塘水库,RR,1
2023-04-15T08:00:00.000Z,164.89,,6,-,-,2,-,,,-,431226,30.0,5,沅水,109.845833,27.853333,陶伊溪,613H1408,怀化市麻阳县高村镇大溪桥村,团结水库,RR,3
2023-04-15T00:00:00.000Z,631.00,4.1,5,0.05,0.02,2,-,,,-,433123,4.0,2,沅水,109.444722,28.054028,沱江,613K0206,湘西州凤凰县山江镇,山江一库,RR,3
2023-04-15T00:00:00.000Z,323.80,0.1,6,0.05,0.04,2,-,,,-,431222,6.0,3,沅水,110.437972,28.162389,舒溪,613K1021,怀化市沅陵县筲箕湾镇,吾米洞,RR,3
2023-04-15T00:00:00.000Z,334.00,1.0,4,0.75,0.80,2,-,,,-,433122,8.0,3,沅水,109.826944,28.044167,能溪,613K0115,湘西州泸溪县兴隆场镇,马家冲,RR,3
2023-04-15T00:00:00.000Z,217.20,0.074,5,0.07,0.02,2,-,,,-,431122,5.0,3,湘江,111.358333,26.657222,芦洪江,611K0109,永州市东安县新圩江镇,白石江,RR,1
2023-04-15T08:00:00.000Z,126.24,,6,-,-,2,-,,,-,430112,35.0,5,湘江,112.973056,28.401944,湘江,611H1906,长沙市望城区桥驿镇禾丰村,禾丰水库,RR,1
2023-04-15T00:00:00.000Z,60.76,48.2,4,273.60,337.60,3,-,,,-,430424,,2,湘江,113.0397,27.07431,洣水,611K1256,衡阳市衡东县甘溪镇,甘溪水轮泵,RR,1
2023-04-15T00:00:00.000Z,754.10,0.113,4,0.03,0.01,2,-,,,-,433124,1.0,2,沅水,109.495,28.401944,武水,613K0308,湘西州花垣县排碧乡,夯吉图,RR,3
2023-04-15T00:00:00.000Z,321.10,5.59,6,-,0.01,3,-,,,-,430821,,2,澧水,110.7379,29.45703,老虎冲,614K0224,张家界市慈利县江垭镇,皮家垭,RR,4
2023-04-15T08:00:00.000Z,54.16,,,-,-,2,-,,,-,430121,2.0,5,湘江,113.25,28.212,胭脂港,611H1850,长沙市长沙县春华镇金塘村,瓢塘水库,RR,1
2023-04-15T00:00:00.000Z,339.00,0.55,6,0.02,0.02,2,-,,,-,431221,11.0,3,沅水,110.208694,27.645583,白沙溪,613K0901,怀化市中方县花桥镇,白沙,RR,3
2023-04-15T08:00:00.000Z,50.10,,,-,-,4,52.26,2006-07-25T06:00:00.000Z,,-,430424,,2,湘江,112.841944,27.126306,湘江,61101450,衡阳市衡东县霞流镇农科村,大源渡,RR,1
2023-04-15T08:00:00.000Z,51.10,,6,-,-,1,-,,,-,430121,2.0,5,湘江,113.235,28.191111,榨山港,611H1892,长沙市长沙县黄花镇谷塘村,谷塘水库,RR,1
2023-04-15T00:00:00.000Z,151.30,2.3,5,0.50,-,2,-,,,-,430321,9.0,2,湘江,112.434639,27.534889,青山河,611K2577,湘潭市湘潭县石鼓镇,铜梁,RR,1
2023-04-15T08:00:00.000Z,179.93,,6,-,-,3,-,,,-,430181,,5,湘江,113.873806,28.443472,金坑河,611H2027,长沙市浏阳市达浒镇,板贝水库,RR,1
2023-04-15T00:00:00.000Z,61.00,35.0,6,-,-,2,-,,,-,430726,6.0,3,洞庭湖,111.269528,29.939639,洈水,615K1202,常德市石门县子良镇,茶园,RR,5
2023-04-15T00:00:00.000Z,180.00,1.2,6,-,-,2,-,,,-,430821,5.0,3,澧水,110.893972,29.558361,杉木桥溪,614K0231,张家界市慈利县杉木桥镇,黑龙泉,RR,4
2023-04-15T08:00:00.000Z,74.81,,6,-,-,3,-,,,-,430121,,5,湘江,113.32,28.332,胭脂港,611H1831,长沙市长沙县春华镇,红旗水库(春华),RR,1
2023-04-15T00:00:00.000Z,54.10,0.01,5,0.05,0.03,2,-,,,-,430181,5.0,2,湘江,113.3725,28.424167,东门江,611K2015,长沙市浏阳市沙市镇,金盆,RR,1
2023-04-15T00:00:00.000Z,258.60,0.09,5,0.03,0.02,2,-,,,-,430922,2.0,2,资水,112.096694,28.281333,志溪河,612K1103,益阳市桃江县灰山港镇,江石桥,RR,2
2023-04-15T00:00:00.000Z,76.00,0.5,5,0.80,0.50,2,-,,,-,430923,5.0,3,资水,111.491667,28.518056,河曲溪,612K1209,益阳市安化县冷市镇,马桥,RR,2
2023-04-15T00:00:00.000Z,243.00,0.19,4,-,-,2,-,,,-,430426,6.0,3,湘江,111.981306,26.655056,清江,611K1307,衡阳市祁东县过水坪镇,黄马塘,RR,1
2023-04-15T00:00:00.000Z,524.00,0.5,6,0.01,-,2,-,,,-,431222,2.0,2,沅水,110.337778,28.556944,沅水,613K1014,怀化市沅陵县沅陵镇,双溪,RR,3
2023-04-15T00:00:00.000Z,577.00,0.35,5,0.30,-,2,-,,,-,430522,1.0,2,资水,111.448944,27.454583,鱼溪,612K0211,邵阳市新邵县严塘镇,罗山洞,RR,2
2023-04-15T05:00:00.000Z,553.78,,6,-,-,1,-,,,-,430181,,5,湘江,113.57,28.21,浏渭河,611H2012,长沙市浏阳市集里街道办事处道吾村,道吾山水库,RR,1
2023-04-15T00:00:00.000Z,619.90,1.54,5,0.02,0.02,2,-,,,-,430822,5.0,2,澧水,110.422194,29.622778,郁水,614K0232,张家界市桑植县官地坪镇,车耳溪,RR,4
2023-04-15T00:00:00.000Z,190.00,1.383,4,0.05,0.56,2,-,,,-,431222,66.0,2,沅水,110.587778,28.853611,珠红溪,613K1004,怀化市沅陵县大合坪乡,千工坝,RR,3
2023-04-15T00:00:00.000Z,219.20,0.58,5,0.60,-,2,-,,,-,430426,6.0,2,湘江,111.692722,26.974444,余庆,611K1312,衡阳市祁东县蒋家桥镇,狮子山,RR,1
2023-04-15T00:00:00.000Z,428.58,1.343,6,-,-,2,-,,,-,431129,19.0,3,湘江,111.663889,24.916667,深冲,611K0457,永州市江华瑶族自治县小圩镇,深冲,RR,1
2023-04-15T08:00:00.000Z,45.74,,6,-,-,1,-,,,-,430121,2.0,5,湘江,113.094,28.361,浔龙河,611H1882,长沙市长沙县安沙镇龙华新村,莲塘水库,RR,1
2023-04-15T00:00:00.000Z,185.80,0.258,6,-,-,2,-,,,-,430381,3.0,2,湘江,112.243389,27.893028,乌江,611K2634,湘潭市湘乡市金薮乡,珍珠,RR,1
2023-04-15T00:00:00.000Z,90.35,3.923,5,0.50,0.10,3,-,,,-,430181,29.0,2,湘江,113.484722,28.218611,黄泥江,611K2027,长沙市浏阳市蕉溪乡,万丰山,RR,1
2023-04-15T08:00:00.000Z,70.17,,6,-,-,2,-,,,-,430181,,5,湘江,113.331111,28.321111,捞刀河,611H2009,长沙市浏阳市永安镇督正村,狮子脑水库,RR,1
2023-04-15T00:00:00.000Z,394.15,0.65,6,-,0.00,2,-,,,-,430802,25.0,3,澧水,110.249194,29.182694,议事河,614K0229,张家界市永定区三家馆乡,尧湾,RR,4
2023-04-15T00:00:00.000Z,120.39,0.299,5,0.00,-,2,-,,,-,430422,12.0,2,湘江,113.076944,26.778889,沙河,611K1152,衡阳市衡南县宝盖镇,三口桥,RR,1
2023-04-15T08:00:00.000Z,83.90,,4,-,-,2,-,,,-,430112,15.0,5,湘江,112.946111,28.506111,石渚河,611H1905,长沙市望城区茶亭镇茶亭水库,茶亭水库,RR,1
