2011-01-01,河名,站名,水位,流量,含沙量
2011-01-16,汾河                          ,河津                          ,370.5,5.60,-
2011-01-16,北洛河                        ,状头                          ,361.39,2.16,-
2011-01-16,泾河                          ,张家山                        ,420.28,0.800,-
2011-01-16,渭河                          ,咸阳                          ,381.01,67.3,-
2011-01-16,渭河                          ,华县                          ,334.78,74,-
2011-01-16,黄河                          ,潼关                          ,325.69,450,-
2011-01-16,黄河                          ,史家滩蓄水量,317.79,(3.97)亿,-
2011-01-16,黄河                          ,三门峡                        ,273.83,685,*7.25
2011-01-16,黄河                          ,小浪底上蓄水量,250.52,(45.6)亿,-
2011-01-16,黄河                          ,小浪底                        ,134.22,747,*89.3
2011-01-16,伊河                          ,东湾                          ,-,-,-
2011-01-16,伊河                          ,陆浑坝上蓄水量,315.88,(5.26)亿,-
2011-01-16,伊河                          ,陆浑坝上出库,-,-,-
2011-01-16,伊河                          ,龙门镇                        ,147.22,0.337,-
2011-01-16,洛河                          ,卢氏                          ,-,-,-
2011-01-16,洛河                          ,故县水库蓄水量,530.53,(5.89)亿,-
2011-01-16,洛河                          ,故县水库出库,-,-,-
2011-01-16,洛河                          ,长水（二）                    ,378.05,1.58,-
2011-01-16,洛河                          ,白马寺                        ,113.82,40.4,-
2011-01-16,伊洛河                        ,黑石关                        ,108.66,26.6,-
2011-01-16,丹河                          ,山路坪                        ,-,-,-
2011-01-16,沁河                          ,五龙口                        ,-,-,-
2011-01-16,沁河                          ,武陟                          ,99.6,1.40,-
2011-01-16,黄河                          ,花园口                        ,88.56,352,*73.1
2011-01-16,黄河                          ,夹河滩                        ,72.31,374,*9.65
2011-01-16,黄河                          ,高村                          ,58.22,289,*3.99
2011-01-16,黄河                          ,孙口                          ,43.05,238,*2.75
2011-01-16,大汶河                        ,戴村坝,-,-,-
2011-01-16,东平湖                        ,东平湖老湖蓄水量,42.1,(3.97)亿,-
2011-01-16,大汶河                        ,出湖闸,-,-,-
2011-01-16,黄河                          ,艾山                          ,37.12,271,*3.80
2011-01-16,黄河                          ,泺口                          ,25.12,228,*4.32
2011-01-16,黄河                          ,利津                          ,8.5,110,*4.06
2011-01-17,黄河                          ,唐乃亥                        ,2670.55,176,-
2011-01-17,黄河                          ,龙羊峡入库,-,162,-
2011-01-17,黄河                          ,龙羊峡蓄水量,2580.52,(178)亿,-
2011-01-17,黄河                          ,龙羊峡出库,-,458,-
2011-01-17,黄河                          ,刘家峡入库,-,640,-
2011-01-17,黄河                          ,刘家峡蓄水量,1729.89,(34)亿,-
2011-01-17,黄河                          ,刘家峡出库,-,475,-
2011-01-17,黄河                          ,兰州                          ,1510.99,471,-
2011-01-17,黄河                          ,下河沿                        ,1229.63,737,-
2011-01-17,黄河                          ,石嘴山                        ,1087.21,455,-
2011-01-17,黄河                          ,巴彦高勒                      ,1052.59,518,-
2011-01-17,黄河                          ,三湖河口                      ,1018.79,385,-
2011-01-17,黄河                          ,包头                          ,-,-,-
2011-01-17,黄河                          ,头道拐                        ,987.63,393,-
2011-01-17,黄河                          ,万家寨蓄水量,961.84,(1.37)亿,-
2011-01-17,黄河                          ,万家寨上出库,-,6,-
2011-01-17,黄河                          ,万家寨下                      ,894.53,6,-
2011-01-17,黄河                          ,府谷                          ,808.92,260,-
2011-01-17,黄河                          ,吴堡                          ,636.21,320,-
2011-01-17,黄河                          ,龙门                          ,382.1,180,-
2011-01-17,汾河                          ,河津                          ,370.5,5.60,-
2011-01-17,北洛河                        ,状头                          ,361.29,0.668,-
2011-01-17,泾河                          ,张家山                        ,420.28,0.800,-
2011-01-17,渭河                          ,咸阳                          ,381.01,67.3,-
2011-01-17,渭河                          ,华县                          ,334.79,75,-
2011-01-17,黄河                          ,潼关                          ,325.54,290,-
2011-01-17,黄河                          ,史家滩蓄水量,317.74,(3.93)亿,-
2011-01-17,黄河                          ,三门峡                        ,272.18,131,*7.25
2011-01-17,黄河                          ,小浪底上蓄水量,250.56,(45.7)亿,-
2011-01-17,黄河                          ,小浪底                        ,134.06,608,*89.3
2011-01-17,伊河                          ,东湾                          ,-,-,-
2011-01-17,伊河                          ,陆浑坝上蓄水量,315.84,(5.24)亿,-
2011-01-17,伊河                          ,陆浑坝上出库,-,-,-
2011-01-17,伊河                          ,龙门镇                        ,147.22,0.337,-
2011-01-17,洛河                          ,卢氏                          ,-,-,-
2011-01-17,洛河                          ,故县水库蓄水量,530.38,(5.86)亿,-
2011-01-17,洛河                          ,故县水库出库,-,-,-
2011-01-17,洛河                          ,长水（二）                    ,378.54,22.3,-
2011-01-17,洛河                          ,白马寺                        ,113.74,33.9,-
2011-01-17,伊洛河                        ,黑石关                        ,108.98,37.1,-
2011-01-17,丹河                          ,山路坪                        ,-,-,-
2011-01-17,沁河                          ,五龙口                        ,-,-,-
2011-01-17,沁河                          ,武陟                          ,99.6,1.40,-
2011-01-17,黄河                          ,花园口                        ,88.53,350,*73.1
2011-01-17,黄河                          ,夹河滩                        ,72.32,378,*9.65
2011-01-17,黄河                          ,高村                          ,58.25,300,*3.99
2011-01-17,黄河                          ,孙口                          ,43.08,244,*2.75
2011-01-17,大汶河                        ,戴村坝,-,-,-
2011-01-17,东平湖                        ,东平湖老湖蓄水量,42.1,(3.97)亿,-
2011-01-17,大汶河                        ,出湖闸,-,-,-
2011-01-17,黄河                          ,艾山                          ,37.1,176,*3.80
2011-01-17,黄河                          ,泺口                          ,25.04,215,*4.32
2011-01-17,黄河                          ,利津                          ,8.54,117,*4.06
2011-01-18,黄河                          ,唐乃亥                        ,2670.57,182,-
2011-01-18,黄河                          ,龙羊峡入库,-,109,-
2011-01-18,黄河                          ,龙羊峡蓄水量,2580.42,(177)亿,-
2011-01-18,黄河                          ,龙羊峡出库,-,488,-
2011-01-18,黄河                          ,刘家峡入库,-,475,-
2011-01-18,黄河                          ,刘家峡蓄水量,1729.9,(34.1)亿,-
2011-01-18,黄河                          ,刘家峡出库,-,460,-
2011-01-18,黄河                          ,兰州                          ,1510.77,390,-
2011-01-18,黄河                          ,下河沿                        ,1229.49,664,-
2011-01-18,黄河                          ,石嘴山                        ,1087.16,460,-
2011-01-18,黄河                          ,巴彦高勒                      ,1052.6,520,-
2011-01-18,黄河                          ,三湖河口                      ,1018.83,405,-
2011-01-18,黄河                          ,包头                          ,-,-,-
2011-01-18,黄河                          ,头道拐                        ,987.61,395,-
2011-01-18,黄河                          ,万家寨蓄水量,961.13,(1.30)亿,-
2011-01-18,黄河                          ,万家寨上出库,-,314,-
2011-01-18,黄河                          ,万家寨下                      ,896,314,-
2011-01-18,黄河                          ,府谷                          ,807.35,130,-
2011-01-18,黄河                          ,吴堡                          ,636.18,308,-
2011-01-18,黄河                          ,龙门                          ,382.59,251,-
2011-01-18,汾河                          ,河津                          ,370.56,6.30,-
2011-01-18,北洛河                        ,状头                          ,361.29,0.668,-
2011-01-18,泾河                          ,张家山                        ,420.28,0.800,-
2011-01-18,渭河                          ,咸阳                          ,381,66,-
2011-01-18,渭河                          ,华县                          ,334.79,75,-
2011-01-18,黄河                          ,潼关                          ,325.55,255,-
2011-01-18,黄河                          ,史家滩蓄水量,317.54,(3.78)亿,-
2011-01-18,黄河                          ,三门峡                        ,271.96,96,*7.25
2011-01-18,黄河                          ,小浪底上蓄水量,250.6,(45.7)亿,-
2011-01-18,黄河                          ,小浪底                        ,134.18,711,*89.3
2011-01-18,伊河                          ,东湾                          ,-,-,-
2011-01-18,伊河                          ,陆浑坝上蓄水量,315.81,(5.23)亿,-
2011-01-18,伊河                          ,陆浑坝上出库,-,-,-
2011-01-18,伊河                          ,龙门镇                        ,147.22,0.337,-
2011-01-18,洛河                          ,卢氏                          ,-,-,-
2011-01-18,洛河                          ,故县水库蓄水量,530.23,(5.84)亿,-
2011-01-18,洛河                          ,故县水库出库,-,-,-
2011-01-18,洛河                          ,长水（二）                    ,378.25,6.17,-
2011-01-18,洛河                          ,白马寺                        ,114,55,-
2011-01-18,伊洛河                        ,黑石关                        ,109.15,41,-
2011-01-18,丹河                          ,山路坪                        ,-,-,-
2011-01-18,沁河                          ,五龙口                        ,-,-,-
2011-01-18,沁河                          ,武陟                          ,99.6,1.40,-
2011-01-18,黄河                          ,花园口                        ,88.63,362,*73.1
2011-01-18,黄河                          ,夹河滩                        ,72.3,354,*9.65
2011-01-18,黄河                          ,高村                          ,58.3,295,*3.99
2011-01-18,黄河                          ,孙口                          ,43.02,233,*2.75
2011-01-18,大汶河                        ,戴村坝,-,-,-
2011-01-18,东平湖                        ,东平湖老湖蓄水量,42.1,(3.97)亿,-
2011-01-18,大汶河                        ,出湖闸,-,-,-
2011-01-18,黄河                          ,艾山                          ,36.98,202,*3.80
2011-01-18,黄河                          ,泺口                          ,25.14,231,*4.32
2011-01-18,黄河                          ,利津                          ,8.58,121,*4.06
2011-01-19,黄河                          ,唐乃亥                        ,2670.57,182,-
2011-01-19,黄河                          ,龙羊峡入库,-,213,-
2011-01-19,黄河                          ,龙羊峡蓄水量,2580.28,(177)亿,-
2011-01-19,黄河                          ,龙羊峡出库,-,736,-
2011-01-19,黄河                          ,刘家峡入库,-,497,-
2011-01-19,黄河                          ,刘家峡蓄水量,1729.92,(34.1)亿,-
2011-01-19,黄河                          ,刘家峡出库,-,467,-
2011-01-19,黄河                          ,兰州                          ,1510.7,359,-
2011-01-19,黄河                          ,下河沿                        ,1229.65,748,-
2011-01-19,黄河                          ,石嘴山                        ,1087.11,465,-
2011-01-19,黄河                          ,巴彦高勒                      ,1052.62,530,-
2011-01-19,黄河                          ,三湖河口                      ,1018.82,400,-
2011-01-19,黄河                          ,包头                          ,-,-,-
2011-01-19,黄河                          ,头道拐                        ,987.59,397,-
2011-01-19,黄河                          ,万家寨蓄水量,960.85,(1.27)亿,-
2011-01-19,黄河                          ,万家寨上出库,-,290,-
2011-01-19,黄河                          ,万家寨下                      ,895.93,290,-
2011-01-19,黄河                          ,府谷                          ,807.43,144,-
2011-01-19,黄河                          ,吴堡                          ,636.5,445,-
2011-01-19,黄河                          ,龙门                          ,382.66,262,-
2011-01-19,汾河                          ,河津                          ,370.58,6.60,-
2011-01-19,北洛河                        ,状头                          ,361.42,2.76,-
2011-01-19,泾河                          ,张家山                        ,420.28,0.800,-
2011-01-19,渭河                          ,咸阳                          ,381.02,69,-
2011-01-19,渭河                          ,华县                          ,334.76,72,-
2011-01-19,黄河                          ,潼关                          ,325.59,293,-
2011-01-19,黄河                          ,史家滩蓄水量,317.42,(3.69)亿,-
2011-01-19,黄河                          ,三门峡                        ,273.42,489,*7.25
2011-01-19,黄河                          ,小浪底上蓄水量,250.56,(45.7)亿,-
2011-01-19,黄河                          ,小浪底                        ,133.99,552,*89.3
2011-01-19,伊河                          ,东湾                          ,-,-,-
2011-01-19,伊河                          ,陆浑坝上蓄水量,315.78,(5.22)亿,-
2011-01-19,伊河                          ,陆浑坝上出库,-,-,-
2011-01-19,伊河                          ,龙门镇                        ,147.22,0.337,-
2011-01-19,洛河                          ,卢氏                          ,-,-,-
2011-01-19,洛河                          ,故县水库蓄水量,530.05,(5.80)亿,-
2011-01-19,洛河                          ,故县水库出库,-,-,-
2011-01-19,洛河                          ,长水（二）                    ,378.59,25.5,-
2011-01-19,洛河                          ,白马寺                        ,114.14,68,-
2011-01-19,伊洛河                        ,黑石关                        ,109.1,39.9,-
2011-01-19,丹河                          ,山路坪                        ,-,-,-
2011-01-19,沁河                          ,五龙口                        ,-,-,-
2011-01-19,沁河                          ,武陟                          ,99.6,1.40,-
2011-01-19,黄河                          ,花园口                        ,88.61,359,*73.1
2011-01-19,黄河                          ,夹河滩                        ,72.36,383,*9.65
2011-01-19,黄河                          ,高村                          ,58.28,280,*3.99
2011-01-19,黄河                          ,孙口                          ,43.08,231,*2.75
2011-01-19,大汶河                        ,戴村坝,-,-,-
2011-01-19,东平湖                        ,东平湖老湖蓄水量,42.1,(3.97)亿,-
2011-01-19,大汶河                        ,出湖闸,-,-,-
2011-01-19,黄河                          ,艾山                          ,37.02,168,*3.80
2011-01-19,黄河                          ,泺口                          ,24.96,202,*4.32
2011-01-19,黄河                          ,利津                          ,8.62,125,*4.06
2011-01-20,黄河                          ,唐乃亥                        ,2670.56,179,-
2011-01-20,黄河                          ,龙羊峡入库,-,192,-
2011-01-20,黄河                          ,龙羊峡蓄水量,2580.18,(177)亿,-
2011-01-20,黄河                          ,龙羊峡出库,-,571,-
2011-01-20,黄河                          ,刘家峡入库,-,683,-
2011-01-20,黄河                          ,刘家峡蓄水量,1730.06,(34.3)亿,-
2011-01-20,黄河                          ,刘家峡出库,-,480,-
2011-01-20,黄河                          ,兰州                          ,1510.95,455,-
2011-01-20,黄河                          ,下河沿                        ,1229.65,748,-
2011-01-20,黄河                          ,石嘴山                        ,1087.08,495,-
2011-01-20,黄河                          ,巴彦高勒                      ,1052.64,545,-
2011-01-20,黄河                          ,三湖河口                      ,1018.88,405,-
2011-01-20,黄河                          ,包头                          ,-,-,-
2011-01-20,黄河                          ,头道拐                        ,987.59,397,-
2011-01-20,黄河                          ,万家寨蓄水量,958.8,(1.08)亿,-
2011-01-20,黄河                          ,万家寨上出库,-,6,-
2011-01-20,黄河                          ,万家寨下                      ,895.18,6,-
2011-01-20,黄河                          ,府谷                          ,808.45,442,-
2011-01-20,黄河                          ,吴堡                          ,636.23,329,-
2011-01-20,黄河                          ,龙门                          ,382.59,251,-
2011-01-20,汾河                          ,河津                          ,370.52,5.80,-
2011-01-20,北洛河                        ,状头                          ,361.34,1.26,-
2011-01-20,泾河                          ,张家山                        ,420.28,0.800,-
2011-01-20,渭河                          ,咸阳                          ,381.01,67.3,-
2011-01-20,渭河                          ,华县                          ,334.78,74,-
2011-01-20,黄河                          ,潼关                          ,325.71,430,-
2011-01-20,黄河                          ,史家滩蓄水量,317.26,(3.57)亿,-
2011-01-20,黄河                          ,三门峡                        ,272.7,240,*7.25
2011-01-20,黄河                          ,小浪底上蓄水量,250.61,(45.8)亿,-
2011-01-20,黄河                          ,小浪底                        ,134.04,591,*89.3
2011-01-20,伊河                          ,东湾                          ,-,-,-
2011-01-20,伊河                          ,陆浑坝上蓄水量,315.8,(5.23)亿,-
2011-01-20,伊河                          ,陆浑坝上出库,-,-,-
2011-01-20,伊河                          ,龙门镇                        ,147.22,0.337,-
2011-01-20,洛河                          ,卢氏                          ,-,-,-
2011-01-20,洛河                          ,故县水库蓄水量,529.89,(5.77)亿,-
2011-01-20,洛河                          ,故县水库出库,-,-,-
2011-01-20,洛河                          ,长水（二）                    ,378.47,17.9,-
2011-01-20,洛河                          ,白马寺                        ,113.89,39,-
2011-01-20,伊洛河                        ,黑石关                        ,109.13,40.5,-
2011-01-20,丹河                          ,山路坪                        ,-,-,-
2011-01-20,沁河                          ,五龙口                        ,-,-,-
2011-01-20,沁河                          ,武陟                          ,99.6,1.40,-
2011-01-20,黄河                          ,花园口                        ,88.62,360,*73.1
2011-01-20,黄河                          ,夹河滩                        ,72.36,383,*9.65
2011-01-20,黄河                          ,高村                          ,58.3,316,*3.99
2011-01-20,黄河                          ,孙口                          ,43.11,236,*2.75
2011-01-20,大汶河                        ,戴村坝,-,-,-
2011-01-20,东平湖                        ,东平湖老湖蓄水量,42.1,(3.97)亿,-
2011-01-20,大汶河                        ,出湖闸,-,-,-
2011-01-20,黄河                          ,艾山                          ,37,174,*3.80
2011-01-20,黄河                          ,泺口                          ,24.95,200,*4.32
2011-01-20,黄河                          ,利津                          ,8.65,128,*4.06
2011-01-21,黄河                          ,唐乃亥                        ,2670.57,182,-
2011-01-21,黄河                          ,龙羊峡入库,-,119,-
2011-01-21,黄河                          ,龙羊峡蓄水量,2580.06,(176)亿,-
2011-01-21,黄河                          ,龙羊峡出库,-,568,-
2011-01-21,黄河                          ,刘家峡入库,-,556,-
2011-01-21,黄河                          ,刘家峡蓄水量,1730.12,(34.3)亿,-
2011-01-21,黄河                          ,刘家峡出库,-,470,-
2011-01-21,黄河                          ,兰州                          ,1510.76,382,-
2011-01-21,黄河                          ,下河沿                        ,1229.31,572,-
2011-01-21,黄河                          ,石嘴山                        ,1087.02,500,-
2011-01-21,黄河                          ,巴彦高勒                      ,1052.63,540,-
2011-01-21,黄河                          ,三湖河口                      ,1018.94,420,-
2011-01-21,黄河                          ,包头                          ,-,-,-
2011-01-21,黄河                          ,头道拐                        ,987.59,397,-
2011-01-21,黄河                          ,万家寨蓄水量,961.3,(1.31)亿,-
2011-01-21,黄河                          ,万家寨上出库,-,6,-
2011-01-21,黄河                          ,万家寨下                      ,894.59,6,-
2011-01-21,黄河                          ,府谷                          ,808.02,291,-
2011-01-21,黄河                          ,吴堡                          ,636.3,358,-
2011-01-21,黄河                          ,龙门                          ,383.12,339,-
2011-01-21,汾河                          ,河津                          ,370.52,5.80,-
2011-01-21,北洛河                        ,状头                          ,361.4,2.35,-
2011-01-21,泾河                          ,张家山                        ,420.28,0.800,-
2011-01-21,渭河                          ,咸阳                          ,381.01,67.3,-
2011-01-21,渭河                          ,华县                          ,334.81,77,-
2011-01-21,黄河                          ,潼关                          ,325.78,520,-
2011-01-21,黄河                          ,史家滩蓄水量,317.35,(3.64)亿,-
2011-01-21,黄河                          ,三门峡                        ,272.35,163,*7.25
2011-01-21,黄河                          ,小浪底上蓄水量,250.58,(45.7)亿,-
2011-01-21,黄河                          ,小浪底                        ,134.1,640,*89.3
2011-01-21,伊河                          ,东湾                          ,-,-,-
2011-01-21,伊河                          ,陆浑坝上蓄水量,315.79,(5.23)亿,-
2011-01-21,伊河                          ,陆浑坝上出库,-,-,-
2011-01-21,伊河                          ,龙门镇                        ,147.4,4.50,-
2011-01-21,洛河                          ,卢氏                          ,-,-,-
2011-01-21,洛河                          ,故县水库蓄水量,529.68,(5.73)亿,-
2011-01-21,洛河                          ,故县水库出库,-,-,-
2011-01-21,洛河                          ,长水（二）                    ,378.59,25.5,-
2011-01-21,洛河                          ,白马寺                        ,114.57,115,-
2011-01-21,伊洛河                        ,黑石关                        ,109.03,38.2,-
2011-01-21,丹河                          ,山路坪                        ,-,-,-
2011-01-21,沁河                          ,五龙口                        ,-,-,-
2011-01-21,沁河                          ,武陟                          ,99.6,1.40,-
2011-01-21,黄河                          ,花园口                        ,88.63,362,*73.1
2011-01-21,黄河                          ,夹河滩                        ,72.39,389,*9.65
2011-01-21,黄河                          ,高村                          ,58.32,324,*3.99
2011-01-21,黄河                          ,孙口                          ,43.13,240,*2.75
2011-01-21,大汶河                        ,戴村坝,-,-,-
2011-01-21,东平湖                        ,东平湖老湖蓄水量,42.1,(3.97)亿,-
2011-01-21,大汶河                        ,出湖闸,-,-,-
2011-01-21,黄河                          ,艾山                          ,37.05,181,*3.80
2011-01-21,黄河                          ,泺口                          ,24.95,200,*4.32
2011-01-21,黄河                          ,利津                          ,8.6,98.5,*4.06
2011-01-22,黄河                          ,唐乃亥                        ,2670.59,188,-
2011-01-22,黄河                          ,龙羊峡入库,-,120,-
2011-01-22,黄河                          ,龙羊峡蓄水量,2579.96,(176)亿,-
2011-01-22,黄河                          ,龙羊峡出库,-,498,-
2011-01-22,黄河                          ,刘家峡入库,-,455,-
2011-01-22,黄河                          ,刘家峡蓄水量,1730.11,(34.3)亿,-
2011-01-22,黄河                          ,刘家峡出库,-,470,-
2011-01-22,黄河                          ,兰州                          ,1511.15,534,-
2011-01-22,黄河                          ,下河沿                        ,1229.14,493,-
2011-01-22,黄河                          ,石嘴山                        ,1086.98,505,-
2011-01-22,黄河                          ,巴彦高勒                      ,1052.63,540,-
2011-01-22,黄河                          ,三湖河口                      ,1018.88,405,-
2011-01-22,黄河                          ,包头                          ,-,-,-
2011-01-22,黄河                          ,头道拐                        ,987.62,385,-
2011-01-22,黄河                          ,万家寨蓄水量,963.2,(1.52)亿,-
2011-01-22,黄河                          ,万家寨上出库,-,6,-
2011-01-22,黄河                          ,万家寨下                      ,894.53,6,-
2011-01-22,黄河                          ,府谷                          ,807.8,228,-
2011-01-22,黄河                          ,吴堡                          ,636.57,475,-
2011-01-22,黄河                          ,龙门                          ,382.91,303,-
2011-01-22,汾河                          ,河津                          ,370.54,6.10,-
2011-01-22,北洛河                        ,状头                          ,361.4,2.35,-
2011-01-22,泾河                          ,张家山                        ,420.28,0.800,-
2011-01-22,渭河                          ,咸阳                          ,381.01,67.3,-
2011-01-22,渭河                          ,华县                          ,334.83,80,-
2011-01-22,黄河                          ,潼关                          ,325.79,430,-
2011-01-22,黄河                          ,史家滩蓄水量,317.44,(3.71)亿,-
2011-01-22,黄河                          ,三门峡                        ,273.12,371,*7.25
2011-01-22,黄河                          ,小浪底上蓄水量,250.56,(45.7)亿,-
2011-01-22,黄河                          ,小浪底                        ,134.31,832,*89.3
2011-01-22,伊河                          ,东湾                          ,-,-,-
2011-01-22,伊河                          ,陆浑坝上蓄水量,315.78,(5.22)亿,-
2011-01-22,伊河                          ,陆浑坝上出库,-,-,-
2011-01-22,伊河                          ,龙门镇                        ,147.45,6.78,-
2011-01-22,洛河                          ,卢氏                          ,-,-,-
2011-01-22,洛河                          ,故县水库蓄水量,529.56,(5.71)亿,-
2011-01-22,洛河                          ,故县水库出库,-,-,-
2011-01-22,洛河                          ,长水（二）                    ,377.99,0.820,-
2011-01-22,洛河                          ,白马寺                        ,114.58,116,-
2011-01-22,伊洛河                        ,黑石关                        ,109.09,48.7,-
2011-01-22,丹河                          ,山路坪                        ,-,-,-
2011-01-22,沁河                          ,五龙口                        ,-,-,-
2011-01-22,沁河                          ,武陟                          ,99.6,1.40,-
2011-01-22,黄河                          ,花园口                        ,88.58,360,*73.1
2011-01-22,黄河                          ,夹河滩                        ,72.39,351,*9.65
2011-01-22,黄河                          ,高村                          ,58.29,312,*3.99
2011-01-22,黄河                          ,孙口                          ,43.15,245,*2.75
2011-01-22,大汶河                        ,戴村坝,-,-,-
2011-01-22,东平湖                        ,东平湖老湖蓄水量,42.1,(3.97)亿,-
2011-01-22,大汶河                        ,出湖闸,-,-,-
2011-01-22,黄河                          ,艾山                          ,36.99,200,*3.80
2011-01-22,黄河                          ,泺口                          ,24.96,146,*4.32
2011-01-22,黄河                          ,利津                          ,8.53,86.5,*4.06
2011-01-23,黄河                          ,唐乃亥                        ,2670.6,191,-
2011-01-23,黄河                          ,龙羊峡入库,-,154,-
2011-01-23,黄河                          ,龙羊峡蓄水量,2579.92,(176)亿,-
2011-01-23,黄河                          ,龙羊峡出库,-,302,-
2011-01-23,黄河                          ,刘家峡入库,-,433,-
2011-01-23,黄河                          ,刘家峡蓄水量,1730.09,(34.3)亿,-
2011-01-23,黄河                          ,刘家峡出库,-,462,-
2011-01-23,黄河                          ,兰州                          ,1511.27,584,-
2011-01-23,黄河                          ,下河沿                        ,1229.42,628,-
2011-01-23,黄河                          ,石嘴山                        ,1086.96,510,-
2011-01-23,黄河                          ,巴彦高勒                      ,1052.63,540,-
2011-01-23,黄河                          ,三湖河口                      ,1018.88,405,-
2011-01-23,黄河                          ,包头                          ,-,-,-
2011-01-23,黄河                          ,头道拐                        ,987.63,387,-
2011-01-23,黄河                          ,万家寨蓄水量,964.35,(1.65)亿,-
2011-01-23,黄河                          ,万家寨上出库,-,6,-
2011-01-23,黄河                          ,万家寨下                      ,894.53,6,-
2011-01-23,黄河                          ,府谷                          ,807.36,132,-
2011-01-23,黄河                          ,吴堡                          ,636.58,480,-
2011-01-23,黄河                          ,龙门                          ,382.82,288,-
2011-01-23,汾河                          ,河津                          ,370.56,6.30,-
2011-01-23,北洛河                        ,状头                          ,361.4,2.35,-
2011-01-23,泾河                          ,张家山                        ,420.28,0.800,-
2011-01-23,渭河                          ,咸阳                          ,381.02,69,-
2011-01-23,渭河                          ,华县                          ,334.83,80,-
2011-01-23,黄河                          ,潼关                          ,325.81,445,-
2011-01-23,黄河                          ,史家滩蓄水量,317.47,(3.73)亿,-
2011-01-23,黄河                          ,三门峡                        ,273.49,518,*7.25
2011-01-23,黄河                          ,小浪底上蓄水量,250.61,(45.8)亿,-
2011-01-23,黄河                          ,小浪底                        ,134.18,711,*89.3
2011-01-23,伊河                          ,东湾                          ,-,-,-
2011-01-23,伊河                          ,陆浑坝上蓄水量,315.78,(5.22)亿,-
2011-01-23,伊河                          ,陆浑坝上出库,-,-,-
2011-01-23,伊河                          ,龙门镇                        ,147.42,5.38,-
2011-01-23,洛河                          ,卢氏                          ,-,-,-
2011-01-23,洛河                          ,故县水库蓄水量,529.67,(5.73)亿,-
2011-01-23,洛河                          ,故县水库出库,-,-,-
2011-01-23,洛河                          ,长水（二）                    ,377.89,0.390,-
2011-01-23,洛河                          ,白马寺                        ,114.47,104,-
2011-01-23,伊洛河                        ,黑石关                        ,109.12,51.5,-
2011-01-23,丹河                          ,山路坪                        ,-,-,-
2011-01-23,沁河                          ,五龙口                        ,-,-,-
2011-01-23,沁河                          ,武陟                          ,99.6,1.40,-
2011-01-23,黄河                          ,花园口                        ,88.61,361,*73.1
2011-01-23,黄河                          ,夹河滩                        ,72.37,351,*9.65
2011-01-23,黄河                          ,高村                          ,58.26,300,*3.99
2011-01-23,黄河                          ,孙口                          ,43.16,247,*2.75
2011-01-23,大汶河                        ,戴村坝,-,-,-
2011-01-23,东平湖                        ,东平湖老湖蓄水量,42.1,(3.97)亿,-
2011-01-23,大汶河                        ,出湖闸,-,-,-
2011-01-23,黄河                          ,艾山                          ,36.99,201,*3.80
2011-01-23,黄河                          ,泺口                          ,24.96,146,*4.32
2011-01-23,黄河                          ,利津                          ,8.48,79.5,*4.06
2011-01-24,黄河                          ,唐乃亥                        ,2670.59,188,-
2011-01-24,黄河                          ,龙羊峡入库,-,149,-
2011-01-24,黄河                          ,龙羊峡蓄水量,2579.82,(175)亿,-
2011-01-24,黄河                          ,龙羊峡出库,-,519,-
2011-01-24,黄河                          ,刘家峡入库,-,557,-
2011-01-24,黄河                          ,刘家峡蓄水量,1730.14,(34.4)亿,-
2011-01-24,黄河                          ,刘家峡出库,-,483,-
2011-01-24,黄河                          ,兰州                          ,1510.84,412,-
2011-01-24,黄河                          ,下河沿                        ,1229.42,628,-
2011-01-24,黄河                          ,石嘴山                        ,1086.99,505,-
2011-01-24,黄河                          ,巴彦高勒                      ,1052.61,534,-
2011-01-24,黄河                          ,三湖河口                      ,1018.91,410,-
2011-01-24,黄河                          ,包头                          ,-,-,-
2011-01-24,黄河                          ,头道拐                        ,987.63,387,-
2011-01-24,黄河                          ,万家寨蓄水量,965.89,(1.85)亿,-
2011-01-24,黄河                          ,万家寨上出库,-,6,-
2011-01-24,黄河                          ,万家寨下                      ,894.44,6,-
2011-01-24,黄河                          ,府谷                          ,807.03,75,-
2011-01-24,黄河                          ,吴堡                          ,636.19,313,-
2011-01-24,黄河                          ,龙门                          ,383.25,362,-
2011-01-24,汾河                          ,河津                          ,370.54,6.10,-
2011-01-24,北洛河                        ,状头                          ,361.32,0.985,-
2011-01-24,泾河                          ,张家山                        ,420.28,0.800,-
2011-01-24,渭河                          ,咸阳                          ,381.03,70.1,-
2011-01-24,渭河                          ,华县                          ,334.79,75,-
2011-01-24,黄河                          ,潼关                          ,325.95,570,-
2011-01-24,黄河                          ,史家滩蓄水量,317.49,(3.74)亿,-
2011-01-24,黄河                          ,三门峡                        ,273.25,418,*7.25
2011-01-24,黄河                          ,小浪底上蓄水量,250.59,(45.7)亿,-
2011-01-24,黄河                          ,小浪底                        ,134.15,684,*89.3
2011-01-24,伊河                          ,东湾                          ,-,-,-
2011-01-24,伊河                          ,陆浑坝上蓄水量,315.77,(5.22)亿,-
2011-01-24,伊河                          ,陆浑坝上出库,-,-,-
2011-01-24,伊河                          ,龙门镇                        ,147.59,15.2,-
2011-01-24,洛河                          ,卢氏                          ,-,-,-
2011-01-24,洛河                          ,故县水库蓄水量,529.65,(5.73)亿,-
2011-01-24,洛河                          ,故县水库出库,-,-,-
