2003-01-01,河名,站名,水位,流量,含沙量
2003-03-21,黄河                          ,艾山                          ,37.77,238,-
2003-03-21,黄河                          ,泺口                          ,26.11,171,-
2003-03-21,黄河                          ,利津                          ,9.22,50.1,-
2003-03-22,黄河                          ,唐乃亥                        ,170.86,152,-
2003-03-22,黄河                          ,龙羊峡入库,-,-,-
2003-03-22,黄河                          ,龙羊峡蓄水量,-,-,-
2003-03-22,黄河                          ,龙羊峡出库,-,-,-
2003-03-22,黄河                          ,刘家峡入库,-,-,-
2003-03-22,黄河                          ,刘家峡蓄水量,-,-,-
2003-03-22,黄河                          ,刘家峡出库,-,-,-
2003-03-22,黄河                          ,兰州                          ,10.31,284,-
2003-03-22,黄河                          ,下河沿                        ,28.54,271,-
2003-03-22,黄河                          ,石嘴山                        ,84.69,300,-
2003-03-22,黄河                          ,巴彦高勒                      ,51,370,-
2003-03-22,黄河                          ,三湖河口                      ,17.97,590,-
2003-03-22,黄河                          ,包头                          ,-,-,-
2003-03-22,黄河                          ,头道拐                        ,87.11,500,-
2003-03-22,黄河                          ,万家寨蓄水量,-,-,-
2003-03-22,黄河                          ,万家寨上出库,-,247,-
2003-03-22,黄河                          ,万家寨下                      ,95.64,247,-
2003-03-22,黄河                          ,府谷                          ,8.16,112,-
2003-03-22,黄河                          ,吴堡                          ,36.83,517,-
2003-03-22,黄河                          ,龙门                          ,81.88,300,-
2003-03-22,汾河                          ,河津                          ,70.35,2.80,-
2003-03-22,北洛河                        ,状头                          ,61.36,2.08,-
2003-03-22,泾河                          ,张家山                        ,420.06,1.44,-
2003-03-22,渭河                          ,咸阳                          ,81.39,6.30,-
2003-03-22,渭河                          ,华县                          ,35.03,28.6,-
2003-03-22,黄河                          ,潼关                          ,26.64,590,-
2003-03-22,黄河                          ,史家滩蓄水量,-,-,-
2003-03-22,黄河                          ,三门峡                        ,73.6,557,*7.25
2003-03-22,黄河                          ,小浪底上蓄水量,-,-,-
2003-03-22,黄河                          ,小浪底                        ,32.51,253,*89.3
2003-03-22,伊河                          ,东湾                          ,-,-,-
2003-03-22,伊河                          ,陆浑坝上蓄水量,-,-,-
2003-03-22,伊河                          ,陆浑坝上出库,-,-,-
2003-03-22,伊河                          ,龙门镇                        ,47.68,4.50,-
2003-03-22,洛河                          ,卢氏                          ,-,-,-
2003-03-22,洛河                          ,故县水库蓄水量,-,-,-
2003-03-22,洛河                          ,故县水库出库,-,-,-
2003-03-22,洛河                          ,长水（二）                    ,378.17,1.98,-
2003-03-22,洛河                          ,白马寺                        ,115.19,12.7,-
2003-03-22,伊洛河                        ,黑石关                        ,5.81,30,-
2003-03-22,丹河                          ,山路坪                        ,-,-,-
2003-03-22,沁河                          ,五龙口                        ,-,-,-
2003-03-22,沁河                          ,武陟                          ,1.69,9.92,-
2003-03-22,黄河                          ,花园口                        ,90.35,555,*73.1
2003-03-22,黄河                          ,夹河滩                        ,74.46,475,*9.65
2003-03-22,黄河                          ,高村                          ,60.72,450,-
2003-03-22,黄河                          ,孙口                          ,45.06,402,-
2003-03-22,大汶河                        ,戴村坝,-,-,-
2003-03-22,东平湖                        ,东平湖老湖蓄水量,-,-,-
2003-03-22,大汶河                        ,出湖闸,-,-,-
2003-03-22,黄河                          ,艾山                          ,38.12,440,-
2003-03-22,黄河                          ,泺口                          ,26.07,167,-
2003-03-22,黄河                          ,利津                          ,9.51,82.5,-
2003-03-23,黄河                          ,唐乃亥                        ,170.85,149,-
2003-03-23,黄河                          ,龙羊峡入库,-,-,-
2003-03-23,黄河                          ,龙羊峡蓄水量,-,-,-
2003-03-23,黄河                          ,龙羊峡出库,-,-,-
2003-03-23,黄河                          ,刘家峡入库,-,-,-
2003-03-23,黄河                          ,刘家峡蓄水量,-,-,-
2003-03-23,黄河                          ,刘家峡出库,-,-,-
2003-03-23,黄河                          ,兰州                          ,10.3,281,-
2003-03-23,黄河                          ,下河沿                        ,28.54,271,-
2003-03-23,黄河                          ,石嘴山                        ,84.68,298,-
2003-03-23,黄河                          ,巴彦高勒                      ,50.99,365,-
2003-03-23,黄河                          ,三湖河口                      ,17.92,680,-
2003-03-23,黄河                          ,包头                          ,-,-,-
2003-03-23,黄河                          ,头道拐                        ,87.09,505,-
2003-03-23,黄河                          ,万家寨蓄水量,-,-,-
2003-03-23,黄河                          ,万家寨上出库,-,250,-
2003-03-23,黄河                          ,万家寨下                      ,95.65,250,-
2003-03-23,黄河                          ,府谷                          ,8.58,238,-
2003-03-23,黄河                          ,吴堡                          ,36.8,490,-
2003-03-23,黄河                          ,龙门                          ,82.16,523,-
2003-03-23,汾河                          ,河津                          ,70.31,2.35,-
2003-03-23,北洛河                        ,状头                          ,61.36,2.08,-
2003-03-23,泾河                          ,张家山                        ,420.2,3.92,-
2003-03-23,渭河                          ,咸阳                          ,81.37,5.70,-
2003-03-23,渭河                          ,华县                          ,34.94,24.8,-
2003-03-23,黄河                          ,潼关                          ,26.42,340,-
2003-03-23,黄河                          ,史家滩蓄水量,-,-,-
2003-03-23,黄河                          ,三门峡                        ,73.58,548,*7.25
2003-03-23,黄河                          ,小浪底上蓄水量,-,-,-
2003-03-23,黄河                          ,小浪底                        ,32.46,232,*89.3
2003-03-23,伊河                          ,东湾                          ,-,-,-
2003-03-23,伊河                          ,陆浑坝上蓄水量,-,-,-
2003-03-23,伊河                          ,陆浑坝上出库,-,-,-
2003-03-23,伊河                          ,龙门镇                        ,47.68,4.50,-
2003-03-23,洛河                          ,卢氏                          ,-,-,-
2003-03-23,洛河                          ,故县水库蓄水量,-,-,-
2003-03-23,洛河                          ,故县水库出库,-,-,-
2003-03-23,洛河                          ,长水（二）                    ,378.18,2.15,-
2003-03-23,洛河                          ,白马寺                        ,115.1,9,-
2003-03-23,伊洛河                        ,黑石关                        ,5.7,25.2,-
2003-03-23,丹河                          ,山路坪                        ,-,-,-
2003-03-23,沁河                          ,五龙口                        ,-,-,-
2003-03-23,沁河                          ,武陟                          ,1.69,9.92,-
2003-03-23,黄河                          ,花园口                        ,90.24,490,*73.1
2003-03-23,黄河                          ,夹河滩                        ,74.44,455,*9.65
2003-03-23,黄河                          ,高村                          ,60.59,410,-
2003-03-23,黄河                          ,孙口                          ,44.99,270,-
2003-03-23,大汶河                        ,戴村坝,-,-,-
2003-03-23,东平湖                        ,东平湖老湖蓄水量,-,-,-
2003-03-23,大汶河                        ,出湖闸,-,-,-
2003-03-23,黄河                          ,艾山                          ,37.75,238,-
2003-03-23,黄河                          ,泺口                          ,26.23,195,-
2003-03-23,黄河                          ,利津                          ,9.6,86.9,-
2003-03-24,黄河                          ,唐乃亥                        ,170.85,149,-
2003-03-24,黄河                          ,龙羊峡入库,-,-,-
2003-03-24,黄河                          ,龙羊峡蓄水量,-,-,-
2003-03-24,黄河                          ,龙羊峡出库,-,-,-
2003-03-24,黄河                          ,刘家峡入库,-,-,-
2003-03-24,黄河                          ,刘家峡蓄水量,-,-,-
2003-03-24,黄河                          ,刘家峡出库,-,-,-
2003-03-24,黄河                          ,兰州                          ,10.32,287,-
2003-03-24,黄河                          ,下河沿                        ,28.54,271,-
2003-03-24,黄河                          ,石嘴山                        ,84.69,300,-
2003-03-24,黄河                          ,巴彦高勒                      ,50.96,350,-
2003-03-24,黄河                          ,三湖河口                      ,17.76,930,-
2003-03-24,黄河                          ,包头                          ,-,-,-
2003-03-24,黄河                          ,头道拐                        ,87.22,537,-
2003-03-24,黄河                          ,万家寨蓄水量,-,-,-
2003-03-24,黄河                          ,万家寨上出库,-,244,-
2003-03-24,黄河                          ,万家寨下                      ,95.63,244,-
2003-03-24,黄河                          ,府谷                          ,7.83,60,-
2003-03-24,黄河                          ,吴堡                          ,36.72,416,-
2003-03-24,黄河                          ,龙门                          ,82.05,452,-
2003-03-24,汾河                          ,河津                          ,70.28,2.05,-
2003-03-24,北洛河                        ,状头                          ,61.36,2.08,-
2003-03-24,泾河                          ,张家山                        ,420.06,1.44,-
2003-03-24,渭河                          ,咸阳                          ,81.39,6.30,-
2003-03-24,渭河                          ,华县                          ,35.13,33,-
2003-03-24,黄河                          ,潼关                          ,26.45,350,-
2003-03-24,黄河                          ,史家滩蓄水量,-,-,-
2003-03-24,黄河                          ,三门峡                        ,72.55,198,*7.25
2003-03-24,黄河                          ,小浪底上蓄水量,-,-,-
2003-03-24,黄河                          ,小浪底                        ,32.34,188,*89.3
2003-03-24,伊河                          ,东湾                          ,-,-,-
2003-03-24,伊河                          ,陆浑坝上蓄水量,-,-,-
2003-03-24,伊河                          ,陆浑坝上出库,-,-,-
2003-03-24,伊河                          ,龙门镇                        ,47.68,4.50,-
2003-03-24,洛河                          ,卢氏                          ,-,-,-
2003-03-24,洛河                          ,故县水库蓄水量,-,-,-
2003-03-24,洛河                          ,故县水库出库,-,-,-
2003-03-24,洛河                          ,长水（二）                    ,378.22,2.92,-
2003-03-24,洛河                          ,白马寺                        ,115.09,8.70,-
2003-03-24,伊洛河                        ,黑石关                        ,5.6,20.9,-
2003-03-24,丹河                          ,山路坪                        ,-,-,-
2003-03-24,沁河                          ,五龙口                        ,-,-,-
2003-03-24,沁河                          ,武陟                          ,1.63,8.26,-
2003-03-24,黄河                          ,花园口                        ,90.3,523,*73.1
2003-03-24,黄河                          ,夹河滩                        ,74.38,420,*9.65
2003-03-24,黄河                          ,高村                          ,60.38,250,-
2003-03-24,黄河                          ,孙口                          ,45.19,312,-
2003-03-24,大汶河                        ,戴村坝,-,-,-
2003-03-24,东平湖                        ,东平湖老湖蓄水量,-,-,-
2003-03-24,大汶河                        ,出湖闸,-,-,-
2003-03-24,黄河                          ,艾山                          ,37.65,210,-
2003-03-24,黄河                          ,泺口                          ,26.2,198,-
2003-03-24,黄河                          ,利津                          ,9.42,66.5,-
2003-03-25,黄河                          ,唐乃亥                        ,170.86,152,-
2003-03-25,黄河                          ,龙羊峡入库,-,-,-
2003-03-25,黄河                          ,龙羊峡蓄水量,-,-,-
2003-03-25,黄河                          ,龙羊峡出库,-,-,-
2003-03-25,黄河                          ,刘家峡入库,-,-,-
2003-03-25,黄河                          ,刘家峡蓄水量,-,-,-
2003-03-25,黄河                          ,刘家峡出库,-,-,-
2003-03-25,黄河                          ,兰州                          ,10.3,281,-
2003-03-25,黄河                          ,下河沿                        ,28.54,271,-
2003-03-25,黄河                          ,石嘴山                        ,84.69,300,-
2003-03-25,黄河                          ,巴彦高勒                      ,50.93,328,-
2003-03-25,黄河                          ,三湖河口                      ,17.8,960,-
2003-03-25,黄河                          ,包头                          ,-,-,-
2003-03-25,黄河                          ,头道拐                        ,87.75,1380,-
2003-03-25,黄河                          ,万家寨蓄水量,-,-,-
2003-03-25,黄河                          ,万家寨上出库,-,411,-
2003-03-25,黄河                          ,万家寨下                      ,96.04,411,-
2003-03-25,黄河                          ,府谷                          ,8.46,193,-
2003-03-25,黄河                          ,吴堡                          ,36.83,517,-
2003-03-25,黄河                          ,龙门                          ,82.19,456,-
2003-03-25,汾河                          ,河津                          ,70.28,1.70,-
2003-03-25,北洛河                        ,状头                          ,61.36,2.08,-
2003-03-25,泾河                          ,张家山                        ,420.06,1.44,-
2003-03-25,渭河                          ,咸阳                          ,81.38,6,-
2003-03-25,渭河                          ,华县                          ,34.98,26,-
2003-03-25,黄河                          ,潼关                          ,26.46,420,-
2003-03-25,黄河                          ,史家滩蓄水量,-,-,-
2003-03-25,黄河                          ,三门峡                        ,72.22,140,*7.25
2003-03-25,黄河                          ,小浪底上蓄水量,-,-,-
2003-03-25,黄河                          ,小浪底                        ,32.77,358,*89.3
2003-03-25,伊河                          ,东湾                          ,-,-,-
2003-03-25,伊河                          ,陆浑坝上蓄水量,-,-,-
2003-03-25,伊河                          ,陆浑坝上出库,-,-,-
2003-03-25,伊河                          ,龙门镇                        ,47.68,4.50,-
2003-03-25,洛河                          ,卢氏                          ,-,-,-
2003-03-25,洛河                          ,故县水库蓄水量,-,-,-
2003-03-25,洛河                          ,故县水库出库,-,-,-
2003-03-25,洛河                          ,长水（二）                    ,378.2,2.50,-
2003-03-25,洛河                          ,白马寺                        ,115.17,11.8,-
2003-03-25,伊洛河                        ,黑石关                        ,5.66,23.5,-
2003-03-25,丹河                          ,山路坪                        ,-,-,-
2003-03-25,沁河                          ,五龙口                        ,-,-,-
2003-03-25,沁河                          ,武陟                          ,1.7,10.2,-
2003-03-25,黄河                          ,花园口                        ,90.36,530,*73.1
2003-03-25,黄河                          ,夹河滩                        ,74.36,390,*9.65
2003-03-25,黄河                          ,高村                          ,60.54,375,-
2003-03-25,黄河                          ,孙口                          ,44.92,243,-
2003-03-25,大汶河                        ,戴村坝,-,-,-
2003-03-25,东平湖                        ,东平湖老湖蓄水量,-,-,-
2003-03-25,大汶河                        ,出湖闸,-,-,-
2003-03-25,黄河                          ,艾山                          ,37.89,290,-
2003-03-25,黄河                          ,泺口                          ,25.98,147,-
2003-03-25,黄河                          ,利津                          ,9.32,62.6,-
2003-03-26,黄河                          ,唐乃亥                        ,170.89,160,-
2003-03-26,黄河                          ,龙羊峡入库,-,-,-
2003-03-26,黄河                          ,龙羊峡蓄水量,-,-,-
2003-03-26,黄河                          ,龙羊峡出库,-,-,-
2003-03-26,黄河                          ,刘家峡入库,-,-,-
2003-03-26,黄河                          ,刘家峡蓄水量,-,-,-
2003-03-26,黄河                          ,刘家峡出库,-,-,-
2003-03-26,黄河                          ,兰州                          ,10.3,281,-
2003-03-26,黄河                          ,下河沿                        ,28.54,271,-
2003-03-26,黄河                          ,石嘴山                        ,84.69,300,-
2003-03-26,黄河                          ,巴彦高勒                      ,50.95,345,-
2003-03-26,黄河                          ,三湖河口                      ,17.25,500,-
2003-03-26,黄河                          ,包头                          ,-,-,-
2003-03-26,黄河                          ,头道拐                        ,88.07,1910,-
2003-03-26,黄河                          ,万家寨蓄水量,-,-,-
2003-03-26,黄河                          ,万家寨上出库,-,551,-
2003-03-26,黄河                          ,万家寨下                      ,96.34,551,-
2003-03-26,黄河                          ,府谷                          ,9.55,626,-
2003-03-26,黄河                          ,吴堡                          ,36.63,342,-
2003-03-26,黄河                          ,龙门                          ,82.28,450,-
2003-03-26,汾河                          ,河津                          ,70.24,1.30,-
2003-03-26,北洛河                        ,状头                          ,61.35,1.82,-
2003-03-26,泾河                          ,张家山                        ,420.06,1.44,-
2003-03-26,渭河                          ,咸阳                          ,81.38,6,-
2003-03-26,渭河                          ,华县                          ,34.85,21.5,-
2003-03-26,黄河                          ,潼关                          ,26.43,330,-
2003-03-26,黄河                          ,史家滩蓄水量,-,-,-
2003-03-26,黄河                          ,三门峡                        ,72.31,155,*7.25
2003-03-26,黄河                          ,小浪底上蓄水量,-,-,-
2003-03-26,黄河                          ,小浪底                        ,32.94,436,*89.3
2003-03-26,伊河                          ,东湾                          ,-,-,-
2003-03-26,伊河                          ,陆浑坝上蓄水量,-,-,-
2003-03-26,伊河                          ,陆浑坝上出库,-,-,-
2003-03-26,伊河                          ,龙门镇                        ,47.68,4.50,-
2003-03-26,洛河                          ,卢氏                          ,-,-,-
2003-03-26,洛河                          ,故县水库蓄水量,-,-,-
2003-03-26,洛河                          ,故县水库出库,-,-,-
2003-03-26,洛河                          ,长水（二）                    ,378.17,1.98,-
2003-03-26,洛河                          ,白马寺                        ,115.17,11.8,-
2003-03-26,伊洛河                        ,黑石关                        ,5.67,23.9,-
2003-03-26,丹河                          ,山路坪                        ,-,-,-
2003-03-26,沁河                          ,五龙口                        ,-,-,-
2003-03-26,沁河                          ,武陟                          ,1.62,8,-
2003-03-26,黄河                          ,花园口                        ,90.37,525,*73.1
2003-03-26,黄河                          ,夹河滩                        ,74.37,415,*9.65
2003-03-26,黄河                          ,高村                          ,60.49,387,-
2003-03-26,黄河                          ,孙口                          ,44.89,235,-
2003-03-26,大汶河                        ,戴村坝,-,-,-
2003-03-26,东平湖                        ,东平湖老湖蓄水量,-,-,-
2003-03-26,大汶河                        ,出湖闸,-,-,-
2003-03-26,黄河                          ,艾山                          ,37.54,172,-
2003-03-26,黄河                          ,泺口                          ,26.07,164,-
2003-03-26,黄河                          ,利津                          ,9.19,52.7,-
2003-03-27,黄河                          ,唐乃亥                        ,170.91,166,-
2003-03-27,黄河                          ,龙羊峡入库,-,-,-
2003-03-27,黄河                          ,龙羊峡蓄水量,-,-,-
2003-03-27,黄河                          ,龙羊峡出库,-,-,-
2003-03-27,黄河                          ,刘家峡入库,-,-,-
2003-03-27,黄河                          ,刘家峡蓄水量,-,-,-
2003-03-27,黄河                          ,刘家峡出库,-,-,-
2003-03-27,黄河                          ,兰州                          ,10.29,277,-
2003-03-27,黄河                          ,下河沿                        ,28.54,271,-
2003-03-27,黄河                          ,石嘴山                        ,84.72,308,-
2003-03-27,黄河                          ,巴彦高勒                      ,50.92,328,-
2003-03-27,黄河                          ,三湖河口                      ,17.06,420,-
2003-03-27,黄河                          ,包头                          ,-,-,-
2003-03-27,黄河                          ,头道拐                        ,87.92,1580,-
2003-03-27,黄河                          ,万家寨蓄水量,-,-,-
2003-03-27,黄河                          ,万家寨上出库,-,630,-
2003-03-27,黄河                          ,万家寨下                      ,96.49,630,-
2003-03-27,黄河                          ,府谷                          ,10.25,2250,-
2003-03-27,黄河                          ,吴堡                          ,36.79,478,-
2003-03-27,黄河                          ,龙门                          ,82.14,320,-
2003-03-27,汾河                          ,河津                          ,70.18,0.850,-
2003-03-27,北洛河                        ,状头                          ,61.35,1.82,-
2003-03-27,泾河                          ,张家山                        ,420.06,1.44,-
2003-03-27,渭河                          ,咸阳                          ,81.37,5.70,-
2003-03-27,渭河                          ,华县                          ,34.88,22.4,-
2003-03-27,黄河                          ,潼关                          ,26.43,360,-
2003-03-27,黄河                          ,史家滩蓄水量,-,-,-
2003-03-27,黄河                          ,三门峡                        ,72.26,146,*7.25
2003-03-27,黄河                          ,小浪底上蓄水量,-,-,-
2003-03-27,黄河                          ,小浪底                        ,32.71,334,*89.3
2003-03-27,伊河                          ,东湾                          ,-,-,-
2003-03-27,伊河                          ,陆浑坝上蓄水量,-,-,-
2003-03-27,伊河                          ,陆浑坝上出库,-,-,-
2003-03-27,伊河                          ,龙门镇                        ,47.68,4.50,-
2003-03-27,洛河                          ,卢氏                          ,-,-,-
2003-03-27,洛河                          ,故县水库蓄水量,-,-,-
2003-03-27,洛河                          ,故县水库出库,-,-,-
2003-03-27,洛河                          ,长水（二）                    ,378.2,2.50,-
2003-03-27,洛河                          ,白马寺                        ,115.13,10.2,-
2003-03-27,伊洛河                        ,黑石关                        ,5.59,20.4,-
2003-03-27,丹河                          ,山路坪                        ,-,-,-
2003-03-27,沁河                          ,五龙口                        ,-,-,-
2003-03-27,沁河                          ,武陟                          ,1.6,7.48,-
2003-03-27,黄河                          ,花园口                        ,90.37,525,*73.1
2003-03-27,黄河                          ,夹河滩                        ,74.42,445,*9.65
2003-03-27,黄河                          ,高村                          ,60.56,387,-
2003-03-27,黄河                          ,孙口                          ,45.1,490,-
2003-03-27,大汶河                        ,戴村坝,-,-,-
2003-03-27,东平湖                        ,东平湖老湖蓄水量,-,-,-
2003-03-27,大汶河                        ,出湖闸,-,-,-
2003-03-27,黄河                          ,艾山                          ,37.67,200,-
2003-03-27,黄河                          ,泺口                          ,25.7,110,-
2003-03-27,黄河                          ,利津                          ,9.1,42.3,-
2003-03-28,黄河                          ,唐乃亥                        ,170.92,169,-
2003-03-28,黄河                          ,龙羊峡入库,-,-,-
2003-03-28,黄河                          ,龙羊峡蓄水量,-,-,-
2003-03-28,黄河                          ,龙羊峡出库,-,-,-
2003-03-28,黄河                          ,刘家峡入库,-,-,-
2003-03-28,黄河                          ,刘家峡蓄水量,-,-,-
2003-03-28,黄河                          ,刘家峡出库,-,-,-
2003-03-28,黄河                          ,兰州                          ,10.32,287,-
2003-03-28,黄河                          ,下河沿                        ,28.54,271,-
2003-03-28,黄河                          ,石嘴山                        ,84.73,311,-
2003-03-28,黄河                          ,巴彦高勒                      ,50.92,328,-
2003-03-28,黄河                          ,三湖河口                      ,17.04,320,-
2003-03-28,黄河                          ,包头                          ,-,-,-
2003-03-28,黄河                          ,头道拐                        ,87.68,1130,-
2003-03-28,黄河                          ,万家寨蓄水量,-,-,-
2003-03-28,黄河                          ,万家寨上出库,-,989,-
2003-03-28,黄河                          ,万家寨下                      ,97.03,989,-
2003-03-28,黄河                          ,府谷                          ,10.12,1230,-
2003-03-28,黄河                          ,吴堡                          ,37.24,1160,-
2003-03-28,黄河                          ,龙门                          ,82.28,400,-
2003-03-28,汾河                          ,河津                          ,70.2,1,-
2003-03-28,北洛河                        ,状头                          ,61.35,1.82,-
2003-03-28,泾河                          ,张家山                        ,420.06,1.44,-
2003-03-28,渭河                          ,咸阳                          ,81.38,6,-
2003-03-28,渭河                          ,华县                          ,34.74,17,-
2003-03-28,黄河                          ,潼关                          ,26.46,390,-
2003-03-28,黄河                          ,史家滩蓄水量,-,-,-
2003-03-28,黄河                          ,三门峡                        ,72.27,148,*7.25
2003-03-28,黄河                          ,小浪底上蓄水量,-,-,-
2003-03-28,黄河                          ,小浪底                        ,32.34,189,*89.3
2003-03-28,伊河                          ,东湾                          ,-,-,-
2003-03-28,伊河                          ,陆浑坝上蓄水量,-,-,-
2003-03-28,伊河                          ,陆浑坝上出库,-,-,-
2003-03-28,伊河                          ,龙门镇                        ,47.68,4.50,-
2003-03-28,洛河                          ,卢氏                          ,-,-,-
2003-03-28,洛河                          ,故县水库蓄水量,-,-,-
2003-03-28,洛河                          ,故县水库出库,-,-,-
2003-03-28,洛河                          ,长水（二）                    ,378.22,2.92,-
2003-03-28,洛河                          ,白马寺                        ,115.02,6.60,-
2003-03-28,伊洛河                        ,黑石关                        ,5.53,18,-
2003-03-28,丹河                          ,山路坪                        ,-,-,-
2003-03-28,沁河                          ,五龙口                        ,-,-,-
2003-03-28,沁河                          ,武陟                          ,1.58,6.98,-
2003-03-28,黄河                          ,花园口                        ,90.26,430,*73.1
2003-03-28,黄河                          ,夹河滩                        ,74.42,450,*9.65
2003-03-28,黄河                          ,高村                          ,60.51,395,-
2003-03-28,黄河                          ,孙口                          ,44.89,245,-
2003-03-28,大汶河                        ,戴村坝,-,-,-
2003-03-28,东平湖                        ,东平湖老湖蓄水量,-,-,-
2003-03-28,大汶河                        ,出湖闸,-,-,-
2003-03-28,黄河                          ,艾山                          ,37.76,260,-
2003-03-28,黄河                          ,泺口                          ,25.93,136,-
2003-03-28,黄河                          ,利津                          ,9.05,43.3,-
2003-03-29,黄河                          ,唐乃亥                        ,170.91,166,-
2003-03-29,黄河                          ,龙羊峡入库,-,-,-
2003-03-29,黄河                          ,龙羊峡蓄水量,-,-,-
2003-03-29,黄河                          ,龙羊峡出库,-,-,-
2003-03-29,黄河                          ,刘家峡入库,-,-,-
2003-03-29,黄河                          ,刘家峡蓄水量,-,-,-
2003-03-29,黄河                          ,刘家峡出库,-,-,-
2003-03-29,黄河                          ,兰州                          ,10.32,287,-
2003-03-29,黄河                          ,下河沿                        ,28.53,268,-
2003-03-29,黄河                          ,石嘴山                        ,84.74,313,-
2003-03-29,黄河                          ,巴彦高勒                      ,50.9,322,-
2003-03-29,黄河                          ,三湖河口                      ,17.06,332,-
2003-03-29,黄河                          ,包头                          ,-,-,-
2003-03-29,黄河                          ,头道拐                        ,87.26,892,-
2003-03-29,黄河                          ,万家寨蓄水量,-,-,-
2003-03-29,黄河                          ,万家寨上出库,-,8.45,-
2003-03-29,黄河                          ,万家寨下                      ,94.37,8.45,-
2003-03-29,黄河                          ,府谷                          ,10.13,1300,-
2003-03-29,黄河                          ,吴堡                          ,37.11,922,-
2003-03-29,黄河                          ,龙门                          ,82.71,992,-
2003-03-29,汾河                          ,河津                          ,70.09,0.400,-
2003-03-29,北洛河                        ,状头                          ,61.34,1.58,-
2003-03-29,泾河                          ,张家山                        ,420.06,1.44,-
2003-03-29,渭河                          ,咸阳                          ,81.38,6,-
2003-03-29,渭河                          ,华县                          ,34.8,18.9,-
2003-03-29,黄河                          ,潼关                          ,26.1,200,-
2003-03-29,黄河                          ,史家滩蓄水量,-,-,-
2003-03-29,黄河                          ,三门峡                        ,72.25,144,*7.25
2003-03-29,黄河                          ,小浪底上蓄水量,-,-,-
2003-03-29,黄河                          ,小浪底                        ,32.71,336,*89.3
2003-03-29,伊河                          ,东湾                          ,-,-,-
2003-03-29,伊河                          ,陆浑坝上蓄水量,-,-,-
2003-03-29,伊河                          ,陆浑坝上出库,-,-,-
2003-03-29,伊河                          ,龙门镇                        ,47.68,4.50,-
2003-03-29,洛河                          ,卢氏                          ,-,-,-
2003-03-29,洛河                          ,故县水库蓄水量,-,-,-
2003-03-29,洛河                          ,故县水库出库,-,-,-
2003-03-29,洛河                          ,长水（二）                    ,378.19,2.32,-
2003-03-29,洛河                          ,白马寺                        ,114.91,4.26,-
2003-03-29,伊洛河                        ,黑石关                        ,5.4,13.2,-
2003-03-29,丹河                          ,山路坪                        ,-,-,-
2003-03-29,沁河                          ,五龙口                        ,-,-,-
2003-03-29,沁河                          ,武陟                          ,1.56,6.52,-
2003-03-29,黄河                          ,花园口                        ,90.39,560,*73.1
2003-03-29,黄河                          ,夹河滩                        ,74.35,405,*9.65
2003-03-29,黄河                          ,高村                          ,60.47,285,-
2003-03-29,黄河                          ,孙口                          ,44.98,294,-
2003-03-29,大汶河                        ,戴村坝,-,-,-
2003-03-29,东平湖                        ,东平湖老湖蓄水量,-,-,-
2003-03-29,大汶河                        ,出湖闸,-,-,-
2003-03-29,黄河                          ,艾山                          ,37.58,222,-
2003-03-29,黄河                          ,泺口                          ,26.3,261,-
2003-03-29,黄河                          ,利津                          ,8.9,31.5,-
2003-03-30,黄河                          ,唐乃亥                        ,170.95,178,-
2003-03-30,黄河                          ,龙羊峡入库,-,-,-
2003-03-30,黄河                          ,龙羊峡蓄水量,-,-,-
2003-03-30,黄河                          ,龙羊峡出库,-,-,-
2003-03-30,黄河                          ,刘家峡入库,-,-,-
2003-03-30,黄河                          ,刘家峡蓄水量,-,-,-
2003-03-30,黄河                          ,刘家峡出库,-,-,-
2003-03-30,黄河                          ,兰州                          ,10.31,284,-
2003-03-30,黄河                          ,下河沿                        ,28.51,261,-
2003-03-30,黄河                          ,石嘴山                        ,84.72,308,-
2003-03-30,黄河                          ,巴彦高勒                      ,50.88,315,-
2003-03-30,黄河                          ,三湖河口                      ,17.06,332,-
2003-03-30,黄河                          ,包头                          ,-,-,-
2003-03-30,黄河                          ,头道拐                        ,87.16,740,-
2003-03-30,黄河                          ,万家寨蓄水量,-,-,-
2003-03-30,黄河                          ,万家寨上出库,-,179,-
2003-03-30,黄河                          ,万家寨下                      ,95.42,179,-
2003-03-30,黄河                          ,府谷                          ,10.01,1140,-
2003-03-30,黄河                          ,吴堡                          ,37.28,1230,-
2003-03-30,黄河                          ,龙门                          ,82.64,950,-
2003-03-30,汾河                          ,河津                          ,70.06,0.250,-
2003-03-30,北洛河                        ,状头                          ,61.34,1.58,-
2003-03-30,泾河                          ,张家山                        ,420.06,1.44,-
2003-03-30,渭河                          ,咸阳                          ,81.37,5.70,-
2003-03-30,渭河                          ,华县                          ,34.78,18.2,-
2003-03-30,黄河                          ,潼关                          ,26.93,930,-
2003-03-30,黄河                          ,史家滩蓄水量,-,-,-
2003-03-30,黄河                          ,三门峡                        ,72.86,271,*7.25
2003-03-30,黄河                          ,小浪底上蓄水量,-,-,-
2003-03-30,黄河                          ,小浪底                        ,32.74,347,*89.3
2003-03-30,伊河                          ,东湾                          ,-,-,-
2003-03-30,伊河                          ,陆浑坝上蓄水量,-,-,-
2003-03-30,伊河                          ,陆浑坝上出库,-,-,-
2003-03-30,伊河                          ,龙门镇                        ,47.68,4.50,-
2003-03-30,洛河                          ,卢氏                          ,-,-,-
2003-03-30,洛河                          ,故县水库蓄水量,-,-,-
