2021-01-01,河名,站名,水位,流量,含沙量
2021-04-17,洛河                          ,故县水库蓄水量,526.5,(4.96)亿,-
2021-04-17,洛河                          ,故县水库出库,-,-,-
2021-04-17,洛河                          ,长水（二）                    ,378.14,8.72,-
2021-04-17,洛河                          ,白马寺                        ,113.42,25.4,-
2021-04-17,伊洛河                        ,黑石关                        ,104.92,46.6,-
2021-04-17,丹河                          ,山路坪                        ,-,-,-
2021-04-17,沁河                          ,五龙口                        ,-,-,-
2021-04-17,沁河                          ,武陟                          ,98.11,0.720,-
2021-04-17,黄河                          ,花园口                        ,88.98,1050,*1.27
2021-04-17,黄河                          ,夹河滩                        ,71.72,1020,*2
2021-04-17,黄河                          ,高村                          ,57.61,806,*3.84
2021-04-17,黄河                          ,孙口                          ,42.7,770,*3.70
2021-04-17,大汶河                        ,戴村坝,-,-,-
2021-04-17,东平湖                        ,东平湖老湖蓄水量,41.61,(5.52)亿,-
2021-04-17,大汶河                        ,出湖闸,-,-,-
2021-04-17,黄河                          ,艾山                          ,35.8,672,*3.23
2021-04-17,黄河                          ,泺口                          ,24.48,621,*4.06
2021-04-17,黄河                          ,利津                          ,8.77,584,*4.25
2021-04-18,黄河                          ,唐乃亥                        ,2670.98,364,-
2021-04-18,黄河                          ,龙羊峡入库,-,365,-
2021-04-18,黄河                          ,龙羊峡蓄水量,2591.86,(210)亿,-
2021-04-18,黄河                          ,龙羊峡出库,-,999,-
2021-04-18,黄河                          ,刘家峡入库,-,1190,-
2021-04-18,黄河                          ,刘家峡蓄水量,1732.82,(37.1)亿,-
2021-04-18,黄河                          ,刘家峡出库,-,1370,-
2021-04-18,黄河                          ,兰州                          ,1511.86,1520,-
2021-04-18,黄河                          ,下河沿                        ,1230.6,1410,-
2021-04-18,黄河                          ,石嘴山                        ,1086.54,1470,-
2021-04-18,黄河                          ,巴彦高勒                      ,1049.56,1030,-
2021-04-18,黄河                          ,三湖河口                      ,1017.24,1120,-
2021-04-18,黄河                          ,包头                          ,1002.28,1030,-
2021-04-18,黄河                          ,头道拐                        ,987.21,1050,-
2021-04-18,黄河                          ,万家寨蓄水量,976.25,(4.86)亿,-
2021-04-18,黄河                          ,万家寨上出库,-,1190,-
2021-04-18,黄河                          ,万家寨下                      ,900.18,1190,-
2021-04-18,黄河                          ,府谷                          ,808.4,1010,-
2021-04-18,黄河                          ,吴堡                          ,637.05,1300,-
2021-04-18,黄河                          ,龙门                          ,378.07,943,-
2021-04-18,汾河                          ,河津                          ,370.64,22.4,-
2021-04-18,北洛河                        ,状头                          ,360.55,4.38,-
2021-04-18,泾河                          ,张家山                        ,419.96,23.4,-
2021-04-18,渭河                          ,咸阳                          ,376.71,84.3,-
2021-04-18,渭河                          ,华县                          ,334.33,186,-
2021-04-18,黄河                          ,潼关                          ,326.22,1150,-
2021-04-18,黄河                          ,史家滩蓄水量,316.82,(4.77)亿,-
2021-04-18,黄河                          ,三门峡                        ,274.78,1360,-
2021-04-18,黄河                          ,小浪底上蓄水量,266.63,(74)亿,-
2021-04-18,黄河                          ,小浪底                        ,133.88,972,*299
2021-04-18,伊河                          ,东湾                          ,-,-,-
2021-04-18,伊河                          ,陆浑坝上蓄水量,313.45,(4.43)亿,-
2021-04-18,伊河                          ,陆浑坝上出库,-,-,-
2021-04-18,伊河                          ,龙门镇                        ,147.33,6.80,-
2021-04-18,洛河                          ,卢氏                          ,-,-,-
2021-04-18,洛河                          ,故县水库蓄水量,526.39,(4.94)亿,-
2021-04-18,洛河                          ,故县水库出库,-,-,-
2021-04-18,洛河                          ,长水（二）                    ,378.02,5.15,-
2021-04-18,洛河                          ,白马寺                        ,113.42,25.4,-
2021-04-18,伊洛河                        ,黑石关                        ,105,51.9,-
2021-04-18,丹河                          ,山路坪                        ,-,-,-
2021-04-18,沁河                          ,五龙口                        ,-,-,-
2021-04-18,沁河                          ,武陟                          ,98.11,0.720,-
2021-04-18,黄河                          ,花园口                        ,88.96,1030,*1.27
2021-04-18,黄河                          ,夹河滩                        ,71.73,1030,*2
2021-04-18,黄河                          ,高村                          ,57.64,836,*3.84
2021-04-18,黄河                          ,孙口                          ,42.72,785,*3.70
2021-04-18,大汶河                        ,戴村坝,-,-,-
2021-04-18,东平湖                        ,东平湖老湖蓄水量,41.6,(5.50)亿,-
2021-04-18,大汶河                        ,出湖闸,-,-,-
2021-04-18,黄河                          ,艾山                          ,35.8,672,*3.23
2021-04-18,黄河                          ,泺口                          ,24.48,621,*4.06
2021-04-18,黄河                          ,利津                          ,8.66,457,*4.25
2021-04-19,黄河                          ,唐乃亥                        ,2670.99,367,-
2021-04-19,黄河                          ,龙羊峡入库,-,344,-
2021-04-19,黄河                          ,龙羊峡蓄水量,2591.73,(210)亿,-
2021-04-19,黄河                          ,龙羊峡出库,-,976,-
2021-04-19,黄河                          ,刘家峡入库,-,1400,-
2021-04-19,黄河                          ,刘家峡蓄水量,1732.81,(37.1)亿,-
2021-04-19,黄河                          ,刘家峡出库,-,1370,-
2021-04-19,黄河                          ,兰州                          ,1511.89,1540,-
2021-04-19,黄河                          ,下河沿                        ,1230.64,1440,-
2021-04-19,黄河                          ,石嘴山                        ,1086.46,1350,-
2021-04-19,黄河                          ,巴彦高勒                      ,1049.54,1010,-
2021-04-19,黄河                          ,三湖河口                      ,1017.23,1060,-
2021-04-19,黄河                          ,包头                          ,1002.37,1120,-
2021-04-19,黄河                          ,头道拐                        ,987.22,1060,-
2021-04-19,黄河                          ,万家寨蓄水量,976.53,(4.93)亿,-
2021-04-19,黄河                          ,万家寨上出库,-,1110,-
2021-04-19,黄河                          ,万家寨下                      ,900.09,1110,-
2021-04-19,黄河                          ,府谷                          ,808.55,1080,-
2021-04-19,黄河                          ,吴堡                          ,636.63,882,-
2021-04-19,黄河                          ,龙门                          ,378.59,1340,-
2021-04-19,汾河                          ,河津                          ,370.72,24.6,-
2021-04-19,北洛河                        ,状头                          ,360.61,6.56,-
2021-04-19,泾河                          ,张家山                        ,419.95,22.8,-
2021-04-19,渭河                          ,咸阳                          ,376.68,79.3,-
2021-04-19,渭河                          ,华县                          ,334.44,208,-
2021-04-19,黄河                          ,潼关                          ,326.19,1140,-
2021-04-19,黄河                          ,史家滩蓄水量,316.76,(4.72)亿,-
2021-04-19,黄河                          ,三门峡                        ,274.82,1390,-
2021-04-19,黄河                          ,小浪底上蓄水量,266.68,(74.1)亿,-
2021-04-19,黄河                          ,小浪底                        ,133.92,1010,*299
2021-04-19,伊河                          ,东湾                          ,-,-,-
2021-04-19,伊河                          ,陆浑坝上蓄水量,313.37,(4.40)亿,-
2021-04-19,伊河                          ,陆浑坝上出库,-,-,-
2021-04-19,伊河                          ,龙门镇                        ,147.33,6.80,-
2021-04-19,洛河                          ,卢氏                          ,-,-,-
2021-04-19,洛河                          ,故县水库蓄水量,526.28,(4.92)亿,-
2021-04-19,洛河                          ,故县水库出库,-,-,-
2021-04-19,洛河                          ,长水（二）                    ,378.04,5.72,-
2021-04-19,洛河                          ,白马寺                        ,113.76,29.7,-
2021-04-19,伊洛河                        ,黑石关                        ,105.04,54.6,-
2021-04-19,丹河                          ,山路坪                        ,-,-,-
2021-04-19,沁河                          ,五龙口                        ,-,-,-
2021-04-19,沁河                          ,武陟                          ,98.11,0.720,-
2021-04-19,黄河                          ,花园口                        ,88.94,1010,*1.27
2021-04-19,黄河                          ,夹河滩                        ,71.69,980,*2
2021-04-19,黄河                          ,高村                          ,57.62,816,*3.84
2021-04-19,黄河                          ,孙口                          ,42.72,785,*3.70
2021-04-19,大汶河                        ,戴村坝,-,-,-
2021-04-19,东平湖                        ,东平湖老湖蓄水量,41.6,(5.50)亿,-
2021-04-19,大汶河                        ,出湖闸,-,-,-
2021-04-19,黄河                          ,艾山                          ,35.77,658,*3.23
2021-04-19,黄河                          ,泺口                          ,24.49,648,*4.06
2021-04-19,黄河                          ,利津                          ,8.56,350,*4.25
2021-04-20,黄河                          ,唐乃亥                        ,2671.04,382,-
2021-04-20,黄河                          ,龙羊峡入库,-,400,-
2021-04-20,黄河                          ,龙羊峡蓄水量,2591.59,(209)亿,-
2021-04-20,黄河                          ,龙羊峡出库,-,1030,-
2021-04-20,黄河                          ,刘家峡入库,-,1470,-
2021-04-20,黄河                          ,刘家峡蓄水量,1732.94,(37.3)亿,-
2021-04-20,黄河                          ,刘家峡出库,-,1370,-
2021-04-20,黄河                          ,兰州                          ,1511.93,1570,-
2021-04-20,黄河                          ,下河沿                        ,1230.64,1440,-
2021-04-20,黄河                          ,石嘴山                        ,1086.44,1340,-
2021-04-20,黄河                          ,巴彦高勒                      ,1049.48,886,-
2021-04-20,黄河                          ,三湖河口                      ,1017.25,1080,-
2021-04-20,黄河                          ,包头                          ,1002.35,1120,-
2021-04-20,黄河                          ,头道拐                        ,987.25,1090,-
2021-04-20,黄河                          ,万家寨蓄水量,976.78,(4.99)亿,-
2021-04-20,黄河                          ,万家寨上出库,-,969,-
2021-04-20,黄河                          ,万家寨下                      ,899.93,969,-
2021-04-20,黄河                          ,府谷                          ,808.65,1130,-
2021-04-20,黄河                          ,吴堡                          ,637,1230,-
2021-04-20,黄河                          ,龙门                          ,377.86,765,-
2021-04-20,汾河                          ,河津                          ,370.39,15.8,-
2021-04-20,北洛河                        ,状头                          ,360.53,3.99,-
2021-04-20,泾河                          ,张家山                        ,419.96,23.4,-
2021-04-20,渭河                          ,咸阳                          ,376.65,74.3,-
2021-04-20,渭河                          ,华县                          ,334.32,184,-
2021-04-20,黄河                          ,潼关                          ,326.31,1360,-
2021-04-20,黄河                          ,史家滩蓄水量,316.68,(4.66)亿,-
2021-04-20,黄河                          ,三门峡                        ,274.75,1330,-
2021-04-20,黄河                          ,小浪底上蓄水量,266.76,(74.3)亿,-
2021-04-20,黄河                          ,小浪底                        ,133.93,1020,*299
2021-04-20,伊河                          ,东湾                          ,-,-,-
2021-04-20,伊河                          ,陆浑坝上蓄水量,313.28,(4.37)亿,-
2021-04-20,伊河                          ,陆浑坝上出库,-,-,-
2021-04-20,伊河                          ,龙门镇                        ,147.33,6.80,-
2021-04-20,洛河                          ,卢氏                          ,-,-,-
2021-04-20,洛河                          ,故县水库蓄水量,526.16,(4.90)亿,-
2021-04-20,洛河                          ,故县水库出库,-,-,-
2021-04-20,洛河                          ,长水（二）                    ,378.05,5.98,-
2021-04-20,洛河                          ,白马寺                        ,113.81,30.4,-
2021-04-20,伊洛河                        ,黑石关                        ,104.68,31.5,-
2021-04-20,丹河                          ,山路坪                        ,-,-,-
2021-04-20,沁河                          ,五龙口                        ,-,-,-
2021-04-20,沁河                          ,武陟                          ,98.13,0.900,-
2021-04-20,黄河                          ,花园口                        ,89.02,990,*1.27
2021-04-20,黄河                          ,夹河滩                        ,71.75,1060,*2
2021-04-20,黄河                          ,高村                          ,57.61,806,*3.84
2021-04-20,黄河                          ,孙口                          ,42.71,778,*3.70
2021-04-20,大汶河                        ,戴村坝,-,-,-
2021-04-20,东平湖                        ,东平湖老湖蓄水量,41.61,(5.52)亿,-
2021-04-20,大汶河                        ,出湖闸,-,-,-
2021-04-20,黄河                          ,艾山                          ,35.76,654,*3.23
2021-04-20,黄河                          ,泺口                          ,24.44,621,*4.06
2021-04-20,黄河                          ,利津                          ,8.55,339,*4.25
2021-04-21,黄河                          ,唐乃亥                        ,2671,370,-
2021-04-21,黄河                          ,龙羊峡入库,-,411,-
2021-04-21,黄河                          ,龙羊峡蓄水量,2591.45,(208)亿,-
2021-04-21,黄河                          ,龙羊峡出库,-,1040,-
2021-04-21,黄河                          ,刘家峡入库,-,1410,-
2021-04-21,黄河                          ,刘家峡蓄水量,1732.91,(38.5)亿,-
2021-04-21,黄河                          ,刘家峡出库,-,1430,-
2021-04-21,黄河                          ,兰州                          ,1511.92,1570,-
2021-04-21,黄河                          ,下河沿                        ,1230.7,1490,-
2021-04-21,黄河                          ,石嘴山                        ,1086.42,1320,-
2021-04-21,黄河                          ,巴彦高勒                      ,1049.59,962,-
2021-04-21,黄河                          ,三湖河口                      ,1017.18,1040,-
2021-04-21,黄河                          ,包头                          ,1002.36,1130,-
2021-04-21,黄河                          ,头道拐                        ,987.25,1120,-
2021-04-21,黄河                          ,万家寨蓄水量,976.82,(5)亿,-
2021-04-21,黄河                          ,万家寨上出库,-,1000,-
2021-04-21,黄河                          ,万家寨下                      ,899.97,1000,-
2021-04-21,黄河                          ,府谷                          ,808.99,1320,-
2021-04-21,黄河                          ,吴堡                          ,636.71,955,-
2021-04-21,黄河                          ,龙门                          ,378.41,1180,-
2021-04-21,汾河                          ,河津                          ,370.63,22.1,-
2021-04-21,北洛河                        ,状头                          ,360.6,6.16,-
2021-04-21,泾河                          ,张家山                        ,419.84,15.8,-
2021-04-21,渭河                          ,咸阳                          ,376.64,72.5,-
2021-04-21,渭河                          ,华县                          ,334.35,189,-
2021-04-21,黄河                          ,潼关                          ,326.16,1070,-
2021-04-21,黄河                          ,史家滩蓄水量,316.82,(4.77)亿,-
2021-04-21,黄河                          ,三门峡                        ,274.68,1270,-
2021-04-21,黄河                          ,小浪底上蓄水量,266.83,(74.4)亿,-
2021-04-21,黄河                          ,小浪底                        ,133.79,891,*299
2021-04-21,伊河                          ,东湾                          ,-,-,-
2021-04-21,伊河                          ,陆浑坝上蓄水量,313.2,(4.34)亿,-
2021-04-21,伊河                          ,陆浑坝上出库,-,-,-
2021-04-21,伊河                          ,龙门镇                        ,147.33,6.80,-
2021-04-21,洛河                          ,卢氏                          ,-,-,-
2021-04-21,洛河                          ,故县水库蓄水量,526.07,(4.89)亿,-
2021-04-21,洛河                          ,故县水库出库,-,-,-
2021-04-21,洛河                          ,长水（二）                    ,378.06,6.28,-
2021-04-21,洛河                          ,白马寺                        ,113.75,29.6,-
2021-04-21,伊洛河                        ,黑石关                        ,104.9,45.3,-
2021-04-21,丹河                          ,山路坪                        ,-,-,-
2021-04-21,沁河                          ,五龙口                        ,-,-,-
2021-04-21,沁河                          ,武陟                          ,98.14,0.995,-
2021-04-21,黄河                          ,花园口                        ,88.98,952,*1.27
2021-04-21,黄河                          ,夹河滩                        ,71.75,1000,*2
2021-04-21,黄河                          ,高村                          ,57.64,854,*3.84
2021-04-21,黄河                          ,孙口                          ,42.73,792,*3.70
2021-04-21,大汶河                        ,戴村坝,-,-,-
2021-04-21,东平湖                        ,东平湖老湖蓄水量,41.61,(5.52)亿,-
2021-04-21,大汶河                        ,出湖闸,-,-,-
2021-04-21,黄河                          ,艾山                          ,35.77,658,*3.23
2021-04-21,黄河                          ,泺口                          ,24.44,621,*4.06
2021-04-21,黄河                          ,利津                          ,8.58,495,*4.25
2021-04-22,黄河                          ,唐乃亥                        ,2671.11,403,-
2021-04-22,黄河                          ,龙羊峡入库,-,419,-
2021-04-22,黄河                          ,龙羊峡蓄水量,2591.31,(208)亿,-
2021-04-22,黄河                          ,龙羊峡出库,-,1000,-
2021-04-22,黄河                          ,刘家峡入库,-,1280,-
2021-04-22,黄河                          ,刘家峡蓄水量,1732.76,(37)亿,-
2021-04-22,黄河                          ,刘家峡出库,-,1460,-
2021-04-22,黄河                          ,兰州                          ,1512.03,1660,-
2021-04-22,黄河                          ,下河沿                        ,1230.73,1510,-
2021-04-22,黄河                          ,石嘴山                        ,1086.46,1350,-
2021-04-22,黄河                          ,巴彦高勒                      ,1049.77,1130,-
2021-04-22,黄河                          ,三湖河口                      ,1017.11,1000,-
2021-04-22,黄河                          ,包头                          ,1002.29,1060,-
2021-04-22,黄河                          ,头道拐                        ,987.25,1120,-
2021-04-22,黄河                          ,万家寨蓄水量,976.37,(4.89)亿,-
2021-04-22,黄河                          ,万家寨上出库,-,1100,-
2021-04-22,黄河                          ,万家寨下                      ,900.08,1100,-
2021-04-22,黄河                          ,府谷                          ,808.54,1080,-
2021-04-22,黄河                          ,吴堡                          ,636.76,1000,-
2021-04-22,黄河                          ,龙门                          ,378.06,930,-
2021-04-22,汾河                          ,河津                          ,370.44,17.1,-
2021-04-22,北洛河                        ,状头                          ,360.59,5.95,-
2021-04-22,泾河                          ,张家山                        ,419.81,13.9,-
2021-04-22,渭河                          ,咸阳                          ,376.59,65.3,-
2021-04-22,渭河                          ,华县                          ,334.35,189,-
2021-04-22,黄河                          ,潼关                          ,326.33,1300,-
2021-04-22,黄河                          ,史家滩蓄水量,316.79,(4.75)亿,-
2021-04-22,黄河                          ,三门峡                        ,274.57,1190,-
2021-04-22,黄河                          ,小浪底上蓄水量,266.76,(74.3)亿,-
2021-04-22,黄河                          ,小浪底                        ,134.72,1810,*299
2021-04-22,伊河                          ,东湾                          ,-,-,-
2021-04-22,伊河                          ,陆浑坝上蓄水量,313.13,(4.32)亿,-
2021-04-22,伊河                          ,陆浑坝上出库,-,-,-
2021-04-22,伊河                          ,龙门镇                        ,147.32,6.30,-
2021-04-22,洛河                          ,卢氏                          ,-,-,-
2021-04-22,洛河                          ,故县水库蓄水量,525.97,(4.87)亿,-
2021-04-22,洛河                          ,故县水库出库,-,-,-
2021-04-22,洛河                          ,长水（二）                    ,378.02,5.15,-
2021-04-22,洛河                          ,白马寺                        ,113.65,28.4,-
2021-04-22,伊洛河                        ,黑石关                        ,105.02,53.2,-
2021-04-22,丹河                          ,山路坪                        ,-,-,-
2021-04-22,沁河                          ,五龙口                        ,-,-,-
2021-04-22,沁河                          ,武陟                          ,98.16,1.20,-
2021-04-22,黄河                          ,花园口                        ,89.28,1330,*1.27
2021-04-22,黄河                          ,夹河滩                        ,71.9,1220,*2
2021-04-22,黄河                          ,高村                          ,57.66,874,*3.84
2021-04-22,黄河                          ,孙口                          ,42.76,816,*3.70
2021-04-22,大汶河                        ,戴村坝,-,-,-
2021-04-22,东平湖                        ,东平湖老湖蓄水量,41.61,(5.52)亿,-
2021-04-22,大汶河                        ,出湖闸,-,-,-
2021-04-22,黄河                          ,艾山                          ,35.85,694,*3.23
2021-04-22,黄河                          ,泺口                          ,24.51,659,*4.06
2021-04-22,黄河                          ,利津                          ,8.79,680,*4.25
2021-04-23,黄河                          ,唐乃亥                        ,2671.35,480,-
2021-04-23,黄河                          ,龙羊峡入库,-,435,-
2021-04-23,黄河                          ,龙羊峡蓄水量,2591.19,(207)亿,-
2021-04-23,黄河                          ,龙羊峡出库,-,1020,-
2021-04-23,黄河                          ,刘家峡入库,-,1470,-
2021-04-23,黄河                          ,刘家峡蓄水量,1732.77,(37)亿,-
2021-04-23,黄河                          ,刘家峡出库,-,1450,-
2021-04-23,黄河                          ,兰州                          ,1512.03,1660,-
2021-04-23,黄河                          ,下河沿                        ,1230.83,1590,-
2021-04-23,黄河                          ,石嘴山                        ,1086.46,1350,-
2021-04-23,黄河                          ,巴彦高勒                      ,1049.85,1190,-
2021-04-23,黄河                          ,三湖河口                      ,1017.29,1100,-
2021-04-23,黄河                          ,包头                          ,1002.24,1040,-
2021-04-23,黄河                          ,头道拐                        ,987.13,1000,-
2021-04-23,黄河                          ,万家寨蓄水量,976.37,(4.89)亿,-
2021-04-23,黄河                          ,万家寨上出库,-,1110,-
2021-04-23,黄河                          ,万家寨下                      ,900.09,1110,-
2021-04-23,黄河                          ,府谷                          ,808.61,1110,-
2021-04-23,黄河                          ,吴堡                          ,636.91,1140,-
2021-04-23,黄河                          ,龙门                          ,378.17,1000,-
2021-04-23,汾河                          ,河津                          ,370.05,8.60,-
2021-04-23,北洛河                        ,状头                          ,360.57,5.34,-
2021-04-23,泾河                          ,张家山                        ,419.81,13.2,-
2021-04-23,渭河                          ,咸阳                          ,376.65,76.2,-
2021-04-23,渭河                          ,华县                          ,334.28,176,-
2021-04-23,黄河                          ,潼关                          ,326.17,1080,-
2021-04-23,黄河                          ,史家滩蓄水量,316.99,(4.92)亿,-
2021-04-23,黄河                          ,三门峡                        ,274.31,1000,-
2021-04-23,黄河                          ,小浪底上蓄水量,266.76,(74.3)亿,-
2021-04-23,黄河                          ,小浪底                        ,134.69,1770,*299
2021-04-23,伊河                          ,东湾                          ,-,-,-
2021-04-23,伊河                          ,陆浑坝上蓄水量,313.03,(4.29)亿,-
2021-04-23,伊河                          ,陆浑坝上出库,-,-,-
2021-04-23,伊河                          ,龙门镇                        ,147.32,6.30,-
2021-04-23,洛河                          ,卢氏                          ,-,-,-
2021-04-23,洛河                          ,故县水库蓄水量,525.86,(4.85)亿,-
2021-04-23,洛河                          ,故县水库出库,-,-,-
2021-04-23,洛河                          ,长水（二）                    ,378.03,5.42,-
2021-04-23,洛河                          ,白马寺                        ,113.59,27.6,-
2021-04-23,伊洛河                        ,黑石关                        ,104.96,49.2,-
2021-04-23,丹河                          ,山路坪                        ,-,-,-
2021-04-23,沁河                          ,五龙口                        ,-,-,-
2021-04-23,沁河                          ,武陟                          ,98.14,0.995,-
2021-04-23,黄河                          ,花园口                        ,89.24,1240,*1.27
2021-04-23,黄河                          ,夹河滩                        ,72,1370,*2
2021-04-23,黄河                          ,高村                          ,57.87,1130,*3.84
2021-04-23,黄河                          ,孙口                          ,42.86,895,*3.70
2021-04-23,大汶河                        ,戴村坝,-,-,-
2021-04-23,东平湖                        ,东平湖老湖蓄水量,41.61,(5.52)亿,-
2021-04-23,大汶河                        ,出湖闸,-,-,-
2021-04-23,黄河                          ,艾山                          ,36,767,*3.23
2021-04-23,黄河                          ,泺口                          ,24.56,687,*4.06
2021-04-23,黄河                          ,利津                          ,8.66,560,*4.25
2021-04-24,黄河                          ,唐乃亥                        ,2671.28,454,-
2021-04-24,黄河                          ,龙羊峡入库,-,463,-
2021-04-24,黄河                          ,龙羊峡蓄水量,2591.08,(207)亿,-
2021-04-24,黄河                          ,龙羊峡出库,-,1050,-
2021-04-24,黄河                          ,刘家峡入库,-,1440,-
2021-04-24,黄河                          ,刘家峡蓄水量,1732.7,(36.9)亿,-
2021-04-24,黄河                          ,刘家峡出库,-,1450,-
2021-04-24,黄河                          ,兰州                          ,1512.07,1690,-
2021-04-24,黄河                          ,下河沿                        ,1230.72,1510,-
2021-04-24,黄河                          ,石嘴山                        ,1086.48,1360,-
2021-04-24,黄河                          ,巴彦高勒                      ,1049.95,1290,-
2021-04-24,黄河                          ,三湖河口                      ,1017.36,1140,-
2021-04-24,黄河                          ,包头                          ,1002.37,1170,-
2021-04-24,黄河                          ,头道拐                        ,987.13,1010,-
2021-04-24,黄河                          ,万家寨蓄水量,976.62,(4.95)亿,-
2021-04-24,黄河                          ,万家寨上出库,-,1090,-
2021-04-24,黄河                          ,万家寨下                      ,900.07,1090,-
2021-04-24,黄河                          ,府谷                          ,808.5,1050,-
2021-04-24,黄河                          ,吴堡                          ,636.85,1080,-
2021-04-24,黄河                          ,龙门                          ,378.21,1030,-
2021-04-24,汾河                          ,河津                          ,370.49,18.4,-
2021-04-24,北洛河                        ,状头                          ,360.78,16.8,-
2021-04-24,泾河                          ,张家山                        ,419.8,12.5,-
2021-04-24,渭河                          ,咸阳                          ,376.77,101,-
2021-04-24,渭河                          ,华县                          ,334.33,186,-
2021-04-24,黄河                          ,潼关                          ,326.3,1260,-
2021-04-24,黄河                          ,史家滩蓄水量,317.13,(5.04)亿,-
2021-04-24,黄河                          ,三门峡                        ,274.83,1400,-
2021-04-24,黄河                          ,小浪底上蓄水量,266.63,(74)亿,-
2021-04-24,黄河                          ,小浪底                        ,133.74,756,*299
2021-04-24,伊河                          ,东湾                          ,-,-,-
2021-04-24,伊河                          ,陆浑坝上蓄水量,313,(4.28)亿,-
2021-04-24,伊河                          ,陆浑坝上出库,-,-,-
2021-04-24,伊河                          ,龙门镇                        ,147.34,7.31,-
2021-04-24,洛河                          ,卢氏                          ,551.22,131,-
2021-04-24,洛河                          ,故县水库蓄水量,525.95,(4.87)亿,-
2021-04-24,洛河                          ,故县水库出库,-,-,-
2021-04-24,洛河                          ,长水（二）                    ,379.14,84,-
2021-04-24,洛河                          ,白马寺                        ,113.56,27.2,-
2021-04-24,伊洛河                        ,黑石关                        ,104.97,49.9,-
2021-04-24,丹河                          ,山路坪                        ,-,-,-
2021-04-24,沁河                          ,五龙口                        ,-,-,-
2021-04-24,沁河                          ,武陟                          ,98.15,1.10,-
2021-04-24,黄河                          ,花园口                        ,89.35,1370,*1.27
2021-04-24,黄河                          ,夹河滩                        ,71.93,1210,*2
2021-04-24,黄河                          ,高村                          ,57.91,1210,*3.84
2021-04-24,黄河                          ,孙口                          ,43.04,1060,*3.70
2021-04-24,大汶河                        ,戴村坝,-,-,-
2021-04-24,东平湖                        ,东平湖老湖蓄水量,41.61,(5.52)亿,-
2021-04-24,大汶河                        ,出湖闸,-,-,-
2021-04-24,黄河                          ,艾山                          ,36.15,912,*3.23
2021-04-24,黄河                          ,泺口                          ,24.73,781,*4.06
2021-04-24,黄河                          ,利津                          ,8.98,897,*4.25
2021-04-25,黄河                          ,唐乃亥                        ,2671.32,468,-
2021-04-25,黄河                          ,龙羊峡入库,-,506,-
2021-04-25,黄河                          ,龙羊峡蓄水量,2590.95,(206)亿,-
2021-04-25,黄河                          ,龙羊峡出库,-,1000,-
2021-04-25,黄河                          ,刘家峡入库,-,1150,-
2021-04-25,黄河                          ,刘家峡蓄水量,1732.57,(36.8)亿,-
2021-04-25,黄河                          ,刘家峡出库,-,1450,-
2021-04-25,黄河                          ,兰州                          ,1512.08,1700,-
2021-04-25,黄河                          ,下河沿                        ,1230.9,1650,-
2021-04-25,黄河                          ,石嘴山                        ,1086.64,1480,-
2021-04-25,黄河                          ,巴彦高勒                      ,1049.79,1170,-
2021-04-25,黄河                          ,三湖河口                      ,1017.39,1260,-
2021-04-25,黄河                          ,包头                          ,1002.4,1200,-
2021-04-25,黄河                          ,头道拐                        ,987.24,1120,-
2021-04-25,黄河                          ,万家寨蓄水量,976.46,(4.91)亿,-
2021-04-25,黄河                          ,万家寨上出库,-,1120,-
2021-04-25,黄河                          ,万家寨下                      ,900.1,1120,-
2021-04-25,黄河                          ,府谷                          ,808.75,1180,-
2021-04-25,黄河                          ,吴堡                          ,636.6,855,-
2021-04-25,黄河                          ,龙门                          ,378.27,1070,-
2021-04-25,汾河                          ,河津                          ,370.82,27.2,-
2021-04-25,北洛河                        ,状头                          ,360.78,17,-
2021-04-25,泾河                          ,张家山                        ,420.16,38.7,-
2021-04-25,渭河                          ,咸阳                          ,377.1,286,-
2021-04-25,渭河                          ,华县                          ,334.96,326,-
2021-04-25,黄河                          ,潼关                          ,326.43,1450,-
2021-04-25,黄河                          ,史家滩蓄水量,317.42,(5.30)亿,-
2021-04-25,黄河                          ,三门峡                        ,274.76,1340,-
2021-04-25,黄河                          ,小浪底上蓄水量,266.48,(73.6)亿,-
2021-04-25,黄河                          ,小浪底                        ,134.18,1200,*299
2021-04-25,伊河                          ,东湾                          ,364.83,410,-
2021-04-25,伊河                          ,陆浑坝上蓄水量,313.97,(4.60)亿,-
2021-04-25,伊河                          ,陆浑坝上出库,-,-,-
2021-04-25,伊河                          ,龙门镇                        ,147.36,8.40,-
2021-04-25,洛河                          ,卢氏                          ,551.76,353,-
2021-04-25,洛河                          ,故县水库蓄水量,527.78,(5.16)亿,-
2021-04-25,洛河                          ,故县水库出库,-,-,-
2021-04-25,洛河                          ,长水（二）                    ,379.33,114,-
2021-04-25,洛河                          ,白马寺                        ,113.64,28.2,-
2021-04-25,伊洛河                        ,黑石关                        ,105.26,70.2,-
2021-04-25,丹河                          ,山路坪                        ,-,-,-
2021-04-25,沁河                          ,五龙口                        ,141.3,8.49,-
2021-04-25,沁河                          ,武陟                          ,98.27,3.25,-
2021-04-25,黄河                          ,花园口                        ,89.31,1330,*1.27
2021-04-25,黄河                          ,夹河滩                        ,72.03,1360,*2
2021-04-25,黄河                          ,高村                          ,57.98,1320,*3.84
2021-04-25,黄河                          ,孙口                          ,43.13,1140,*3.70
2021-04-25,大汶河                        ,戴村坝,-,-,-
