流域,站点编号,行政区,河名,站名,时间,水位(米),流量(米3/秒),警戒水位(米)
长江,61104100,湖南省,永明河,江永,2023-04-30 14:00:00,42.64,68,0.0
长江,61106100,湖南省,钟水,嘉禾(二),2023-04-30 14:00:00,92.21,76,95.5
长江,61106500,湖南省,新田河,新田,2023-04-30 14:00:00,186.56,66,188.05
长江,61107100,湖南省,蒸水,石门坎,2023-04-30 14:00:00,35.43,35,0.0
长江,61107300,湖南省,蒸水,神山头,2023-04-30 14:00:00,91.44,56,96.0
长江,61108200,湖南省,耒水,永兴(二),2023-04-30 14:00:00,94.21,0,96.5
长江,61108400,湖南省,耒水,耒阳,2023-04-30 14:00:00,73.9,536,77.5
长江,61109600,湖南省,郴水,郴州,2023-04-30 14:00:00,1.36,25,4.0
长江,61110600,湖南省,洣水,龙家山,2023-04-30 08:00:00,91.24,0,95.71
长江,61110900,湖南省,河漠水,炎陵,2023-04-30 14:00:00,86.61,45,0.0
长江,61111300,湖南省,攸水,黄丰桥,2023-04-30 14:00:00,93.36,0,0.0
长江,61111800,湖南省,永乐江,安仁,2023-04-30 14:00:00,87.3,37,89.0
长江,61113100,湖南省,涓水,射埠(二),2023-04-30 14:00:00,44.66,57,46.5
长江,61113500,湖南省,涟水,娄底,2023-04-30 14:00:00,89.77,57,92.96
长江,61113800,湖南省,涟水,湘乡,2023-04-30 14:00:00,42.61,0,47.0
长江,61114000,湖南省,侧水,双峰(二),2023-04-30 14:00:00,73.13,79,76.0
长江,61114400,湖南省,浏渭河,双江口,2023-04-30 14:00:00,20.57,92,26.7
长江,61114700,湖南省,浏渭河,朗梨,2023-04-30 14:00:00,31.45,0,36.0
长江,61116100,湖南省,金井河,螺岭桥,2023-04-30 14:00:00,22.36,3,0.0
长江,61116400,湖南省,沩水,宁乡(三),2023-04-30 14:00:00,36.37,7,42.5
长江,61200200,湖南省,赧水,黄桥,2023-04-30 14:00:00,264.34,45,267.0
长江,61200300,湖南省,赧水,隆回,2023-04-30 14:00:00,245.55,123,250.0
长江,61200500,湖南省,资水,罗家庙,2023-04-30 08:00:00,224.85,200,230.0
长江,61200600,湖南省,资水,邵阳,2023-04-30 14:00:00,209.57,0,214.0
长江,61200800,湖南省,资水,冷水江(二),2023-04-30 14:00:00,167.41,494,173.5
长江,61200900,湖南省,资水,新化,2023-04-30 14:00:00,160.87,49,170.22
长江,61202100,湖南省,资水,桃江(二),2023-04-30 14:00:00,33.48,710,39.2
长江,61202400,湖南省,资水,益阳(二),2023-04-30 14:00:00,28.76,0,36.5
长江,61202700,湖南省,平溪,洞口(二),2023-04-30 14:00:00,313.14,28,316.5
长江,61203400,湖南省,夫夷水,新宁,2023-04-30 14:00:00,291.22,102,294.25
长江,61203750,湖南省,夫夷水,塘渡口,2023-04-30 14:00:00,223.0,159,228.0
长江,61205600,湖南省,洢溪,竹溪坡,2023-04-30 14:00:00,125.34,16,0.0
长江,61205800,湖南省,沂溪,蒙公塘,2023-04-30 14:00:00,66.49,0,0.0
长江,61300200,贵州省,清水江,施洞,2023-04-30 14:00:00,508.66,23,515.0
长江,61300800,湖南省,沅水,黔城,2023-04-30 14:00:00,189.1,0,193.0
长江,61301200,湖南省,沅水,安江,2023-04-30 14:00:00,154.28,540,163.0
长江,61301600,湖南省,沅水,浦市(二),2023-04-30 14:00:00,108.65,556,119.46
长江,61302400,湖南省,沅水,五强溪(二),2023-04-30 14:00:00,50.89,741,0.0
长江,61302800,湖南省,沅水,桃源,2023-04-30 14:00:00,32.94,2534,42.5
长江,61302900,湖南省,沅水,常德(二),2023-04-30 14:00:00,30.61,0,39.0
长江,61303100,贵州省,马尾河,文峰塔,2023-04-30 14:00:00,764.85,217,767.8
长江,61303300,贵州省,马尾河,下司(二),2023-04-30 14:00:00,603.16,970,605.0
长江,61304000,贵州省,六洞河,六洞桥,2023-04-30 14:00:00,525.08,9,527.5
长江,61304300,湖南省,渠水,通道,2023-04-30 14:00:00,203.75,61,206.0
长江,61304500,湖南省,渠水,岩头,2023-04-30 08:00:00,85.49,19,93.3
长江,61305000,贵州省,舞阳河,施秉,2023-04-30 14:00:00,522.09,539,524.0
长江,61305050,贵州省,舞阳河,大菜园二(水位),2023-04-30 14:00:00,456.54,5,460.0
长江,61305900,贵州省,舞阳河,玉屏(崇滩),2023-04-30 14:00:00,327.54,7,336.0
长江,61307600,湖南省,巫水,洪江(二),2023-04-30 14:00:00,170.71,0,174.5
长江,61307700,湖南省,莳竹水,党坪,2023-04-30 14:00:00,97.14,2,101.0
长江,61308500,湖南省,溆水,溆浦(二),2023-04-30 14:00:00,149.66,0,155.0
长江,61310400,湖南省,辰水,陶伊,2023-04-30 14:00:00,130.89,58,136.5
长江,61311000,湖南省,武水,河溪,2023-04-30 14:00:00,147.69,75,156.45
长江,61311200,湖南省,沱江,凤凰(二),2023-04-30 14:00:00,301.26,14,303.5
长江,61311400,湖南省,峒河,吉首,2023-04-30 14:00:00,179.91,22,184.54
长江,61312600,湖南省,酉水,高砌头(二),2023-04-30 14:00:00,107.02,632,115.0
长江,61313100,重庆市,梅江,秀山,2023-04-30 14:00:00,336.4,17,341.47
长江,61313500,湖南省,红岩溪,红岩溪,2023-04-30 14:00:00,388.68,2,391.5
长江,61314400,湖南省,猛洞河,永顺,2023-04-30 08:00:00,192.77,4,196.43
长江,61400100,湖南省,澧水(北源),凉水口,2023-04-30 14:00:00,281.99,12,0.0
长江,61400300,湖南省,澧水,桑植(三),2023-04-30 14:00:00,248.38,44,256.5
长江,61400400,湖南省,澧水,张家界,2023-04-30 14:00:00,156.55,108,163.0
长江,61400600,湖南省,澧水,篢子头,2023-04-30 14:00:00,103.11,0,0.0
长江,61400900,湖南省,澧水,石门,2023-04-30 08:00:00,50.78,176,58.5
长江,61401300,湖南省,澧水,津市(二),2023-04-30 14:00:00,30.25,0,41.0
长江,61401650,湖南省,溇水,淋溪河,2023-04-30 14:00:00,220.38,5,0.0
长江,61402000,湖南省,溇水,长潭河,2023-04-30 14:00:00,91.12,27,99.65
长江,61402100,湖南省,溹水,双枫潭,2023-04-30 14:00:00,177.96,6,0.0
长江,61402400,湖南省,渫水,皂市(二),2023-04-30 14:00:00,76.51,237,0.0
长江,61500300,湖北省,松滋河(西支),新江口,2023-04-30 14:00:00,35.71,142,44.0
长江,61501200,湖北省,松滋河(东支),沙道观(二),2023-04-30 14:00:00,34.17,1,44.0
长江,61501500,湖北省,虎渡河,弥陀寺(二),2023-04-30 14:00:00,32.27,0,43.0
长江,61501600,湖北省,虎渡河,黄山头(闸上),2023-04-30 14:00:00,32.31,0,39.0
长江,61501601,湖北省,虎渡河,黄山头(闸下),2023-04-30 14:00:00,30.42,0,38.0
长江,61501800,湖北省,安乡河,藕池(康三),2023-04-30 14:00:00,31.89,0,38.5
长江,61502200,湖北省,藕池河,藕池(管),2023-04-30 14:00:00,28.57,0,38.5
长江,61503010,湖南省,藕池河(北支),南县(罗文窖),2023-04-30 14:00:00,26.04,0,35.5
长江,61503800,湖南省,澧水,石龟山,2023-04-30 14:00:00,29.68,205,38.5
长江,61505000,湖南省,松滋河(西支),官垸,2023-04-30 14:00:00,30.21,0,39.5
长江,61505300,湖南省,松滋河(中支),自治局(三),2023-04-30 14:00:00,29.85,0,39.0
长江,61505900,湖南省,松虎合流,安乡,2023-04-30 14:00:00,29.36,233,37.0
长江,61506500,湖南省,沅江,牛鼻滩,2023-04-30 14:00:00,30.66,0,0.0
长江,61506600,湖南省,沅江,周文庙,2023-04-30 14:00:00,29.87,0,36.0
长江,61507600,湖南省,西洞庭湖湖口(北端),南咀,2023-04-30 14:00:00,28.79,613,34.0
长江,61507800,湖南省,西洞庭湖湖口(南端),小河咀,2023-04-30 14:00:00,28.92,1740,34.0
长江,61508000,湖南省,草尾河,草尾,2023-04-30 14:00:00,28.67,826,34.5
长江,61508400,湖南省,万子湖,沅江(二),2023-04-30 14:00:00,28.91,0,33.5
长江,61508600,湖南省,资水,沙头(二),2023-04-30 14:00:00,28.38,697,34.5
长江,61509820,湖南省,湘江(东支),湘阴,2023-04-30 14:00:00,24.59,0,34.0
长江,61509900,湖南省,横岭湖,营田,2023-04-30 14:00:00,24.23,0,33.5
长江,61510100,湖南省,汨罗江,加义(二),2023-04-30 14:00:00,88.54,64,0.0
长江,61510200,湖南省,汨罗江,平江,2023-04-30 14:00:00,68.34,0,70.5
长江,61510350,湖南省,汨罗江,伍市,2023-04-30 14:00:00,29.9,181,0.0
长江,61511000,湖南省,东洞庭湖,鹿角(二),2023-04-30 14:00:00,24.03,0,33.0
长江,61511900,湖南省,洞庭湖湖口,岳阳,2023-04-30 14:00:00,22.65,0,32.5
长江,61512000,,洞庭湖湖口,城陵矶(七里山),2023-04-30 14:00:00,22.6,7660,33.0
长江,61609400,湖北省,滠水,黄陂,2023-04-30 14:00:00,22.46,0,26.0
长江,61610600,湖北省,倒水,李家集,2023-04-30 14:00:00,24.76,0,28.0
长江,61612400,湖北省,举水,柳子港,2023-04-30 14:00:00,23.5,20,29.0
长江,61615600,湖北省,巴水,马家潭,2023-04-30 14:00:00,19.7,25,0.0
长江,61619600,湖北省,蕲水,西河驿,2023-04-30 14:00:00,19.72,34,0.0
长江,61703000,湖北省,陆水,崇阳(二),2023-04-30 14:00:00,50.98,53,0.0
长江,61703100,湖北省,陆水,洪下,2023-04-30 14:00:00,50.56,0,0.0
长江,61710000,湖北省,大河,白霓桥(二),2023-04-30 14:00:00,56.56,0,0.0
长江,61800100,陕西省,汉江,武侯镇,2023-04-30 14:00:00,556.82,20,0.0
长江,61800400,陕西省,汉江,汉中,2023-04-30 08:00:00,502.85,47,0.0
长江,61800600,陕西省,汉江,洋县,2023-04-30 14:00:00,454.89,131,0.0
长江,61800900,陕西省,汉江,石泉,2023-04-30 14:00:00,359.98,0,0.0
长江,61801300,陕西省,汉江,安康,2023-04-30 14:00:00,235.88,581,0.0
长江,61801700,陕西省,汉江,白河,2023-04-30 14:00:00,179.04,551,187.0
长江,61802800,湖北省,汉江,黄家港,2023-04-30 14:00:00,88.27,341,0.0
长江,61803400,湖北省,汉江,襄阳,2023-04-30 14:00:00,64.77,0,67.0
长江,61803500,湖北省,汉江,宜城,2023-04-30 14:00:00,55.78,0,57.5
长江,61804110,湖北省,汉江,皇庄,2023-04-30 14:00:00,39.47,734,48.0
长江,61804151,湖北省,汉江,大同(二),2023-04-30 14:00:00,37.46,0,46.2
长江,61804210,湖北省,汉江,沙洋(三),2023-04-30 14:00:00,35.72,0,41.8
长江,61804300,湖北省,汉江,泽口,2023-04-30 14:00:00,27.88,0,40.4
长江,61804400,湖北省,汉江,岳口,2023-04-30 14:00:00,26.31,0,38.5
长江,61804600,湖北省,汉江,仙桃(二),2023-04-30 14:00:00,23.17,532,35.1
长江,61804710,湖北省,汉江,汉川,2023-04-30 14:00:00,18.4,0,29.0
长江,61805500,陕西省,玉带河,铁锁关,2023-04-30 14:00:00,734.17,10,0.0
长江,61805700,陕西省,沮水,茶店,2023-04-30 08:00:00,595.94,3,0.0
长江,61805800,陕西省,漾家河,元墩,2023-04-30 14:00:00,582.38,1,0.0
长江,61806000,陕西省,褒河,江口,2023-04-30 08:00:00,879.41,6,0.0
长江,61806200,陕西省,褒河,马道,2023-04-30 14:00:00,663.66,13,0.0
长江,61807000,陕西省,冷水河,三华石,2023-04-30 14:00:00,514.81,4,0.0
长江,61808100,陕西省,湑水河,升仙村,2023-04-30 14:00:00,512.63,23,0.0
长江,61809100,陕西省,酉水河,酉水街,2023-04-30 14:00:00,503.63,14,0.0
长江,61809200,陕西省,子午河,两河口,2023-04-30 14:00:00,464.53,12,0.0
长江,61809500,陕西省,牧马河,西乡,2023-04-30 14:00:00,431.29,71,0.0
长江,61809800,陕西省,池河,马池,2023-04-30 14:00:00,373.33,9,0.0
长江,61809980,四川省,任河,大竹河（二）,2023-04-30 14:00:00,448.21,20,456.44
长江,61810050,陕西省,任河,高滩,2023-04-30 14:00:00,343.3,36,0.0
长江,61810200,陕西省,渚河,红椿,2023-04-30 14:00:00,333.1,1,0.0
长江,61810500,陕西省,大道河,民主,2023-04-30 14:00:00,386.0,1,0.0
长江,61810600,陕西省,岚河,六口,2023-04-30 14:00:00,371.77,21,0.0
长江,61811000,陕西省,月河,长枪铺,2023-04-30 14:00:00,245.42,9,0.0
长江,61811200,陕西省,恒河,恒口,2023-04-30 14:00:00,275.62,5,0.0
长江,61811700,陕西省,黄洋河,县河口,2023-04-30 14:00:00,266.47,4,0.0
长江,61811900,陕西省,坝河,桂花园,2023-04-30 14:00:00,247.1,0,0.0
长江,61812000,陕西省,旬河,柴坪,2023-04-30 14:00:00,413.48,5,0.0
长江,61812100,陕西省,旬河,向家坪(二),2023-04-30 14:00:00,236.82,56,0.0
长江,61812400,陕西省,乾佑河,柞水,2023-04-30 14:00:00,796.44,1,0.0
长江,61812600,陕西省,乾佑河,青泥湾,2023-04-30 14:00:00,552.0,7,0.0
长江,61813000,陕西省,蜀河,蜀河,2023-04-30 14:00:00,213.15,5,0.0
长江,61813100,陕西省,金钱河,南宽坪,2023-04-30 08:00:00,377.76,15,0.0
长江,61813200,湖北省,金钱河,长沙坝(二),2023-04-30 14:00:00,193.73,0,0.0
长江,61900100,陕西省,白石河,白岩,2023-04-30 08:00:00,206.01,2,0.0
长江,61901000,湖北省,天河,贾家坊,2023-04-30 14:00:00,215.77,5,221.0
长江,61902400,湖北省,堵河,竹山,2023-04-30 14:00:00,249.14,25,256.0
长江,61902600,湖北省,堵河,黄龙滩,2023-04-30 14:00:00,159.39,4,0.0
长江,61907500,湖北省,官山河,孤山,2023-04-30 14:00:00,24.69,0,29.0
长江,61910100,湖北省,南河,开峰峪,2023-04-30 14:00:00,194.87,5,0.0
长江,61910500,湖北省,南河,谷城,2023-04-30 14:00:00,81.65,2,88.5
长江,61918300,湖北省,蛮河,朱市,2023-04-30 14:00:00,54.9,1,60.0
长江,62001200,陕西省,丹江,丹凤,2023-04-30 08:00:00,544.95,9,0.0
长江,62001700,河南省,丹江,荆紫关,2023-04-30 08:00:00,209.45,39,0.0
长江,62004600,陕西省,银花河,竹林关,2023-04-30 08:00:00,419.33,4,0.0
长江,62005200,陕西省,武关河,武关,2023-04-30 08:00:00,480.66,4,0.0
长江,62006200,河南省,淇河,西坪,2023-04-30 08:00:00,91.0,5,0.0
长江,62008250,河南省,老灌河,西峡,2023-04-30 08:00:00,73.2,15,0.0
长江,62010500,湖北省,唐白河,董坡,2023-04-30 14:00:00,64.19,100,69.2
长江,62010800,河南省,白河,白土岗,2023-04-30 08:00:00,177.44,3,0.0
长江,62011400,河南省,白河,南阳,2023-04-30 08:00:00,109.4,4,0.0
长江,62011800,湖北省,白河,新店铺,2023-04-30 14:00:00,74.23,17,82.0
长江,62012400,河南省,黄鸭河,李青店,2023-04-30 08:00:00,197.64,1,0.0
长江,62014000,河南省,湍河,内乡,2023-04-30 08:00:00,95.72,1,0.0
长江,62014600,河南省,湍河,急滩,2023-04-30 08:00:00,91.85,2,0.0
长江,62015600,河南省,刁河,半店,2023-04-30 08:00:00,119.69,0,0.0
长江,62016000,河南省,唐河,社旗,2023-04-30 08:00:00,107.06,6,113.0
长江,62016200,河南省,唐河,唐河,2023-04-30 08:00:00,89.33,2,96.0
长江,62016400,河南省,唐河,郭滩,2023-04-30 14:00:00,77.49,8,87.23
长江,62017100,河南省,泌阳河,泌阳,2023-04-30 08:00:00,134.18,3,0.0
长江,62201400,湖北省,涢水,隔蒲潭,2023-04-30 14:00:00,22.26,30,30.5
长江,62201800,湖北省,府澴河,卧龙潭,2023-04-30 14:00:00,21.07,0,27.0
长江,62205600,湖北省,澴水,花园,2023-04-30 14:00:00,34.09,96,37.5
长江,62213000,湖北省,东荆河,潜江,2023-04-30 14:00:00,27.25,0,39.7
长江流域,62301300,江西省,赣江,栋背,2023-04-30 14:00:00,68.32,0,0.0
长江流域,62301350,江西省,赣江,泰和,2023-04-30 14:00:00,57.62,0,61.0
长江流域,62301500,江西省,赣江,吉安,2023-04-30 14:00:00,46.06,1855,50.5
长江流域,62301800,江西省,赣江,峡江,2023-04-30 14:00:00,35.77,1662,41.5
长江流域,62302000,江西省,赣江,樟树,2023-04-30 14:00:00,26.58,3440,33.0
长江流域,62302100,江西省,赣江,丰城,2023-04-30 14:00:00,26.4,0,29.6
长江流域,62302250,江西省,赣江,外洲,2023-04-30 14:00:00,16.58,3520,23.5
长江流域,62302300,江西省,赣江,南昌,2023-04-30 14:00:00,16.47,0,23.0
长江,62302350,江西省,绵水,瑞金,2023-04-30 14:00:00,187.53,13,192.0
长江,62302700,江西省,贡水,峡山(二),2023-04-30 14:00:00,100.33,496,108.0
长江,62302750,江西省,贡水,赣州,2023-04-30 14:00:00,92.06,214,99.0
长江,62302850,江西省,湘水,麻州,2023-04-30 14:00:00,89.5,43,95.5
长江,62302950,江西省,濂水,羊信江,2023-04-30 14:00:00,195.2,34,197.5
长江,62303350,江西省,梅川,宁都,2023-04-30 14:00:00,184.75,311,186.0
长江,62303500,江西省,梅川,汾坑,2023-04-30 14:00:00,124.97,162,130.0
长江,62303650,江西省,琴江,石城,2023-04-30 14:00:00,220.44,19,225.5
长江,62304750,江西省,桃江,居龙滩,2023-04-30 14:00:00,103.21,127,109.0
长江,62304850,江西省,太平江,杜头,2023-04-30 14:00:00,90.4,10,93.0
长江,62305550,江西省,章水,坝上,2023-04-30 14:00:00,97.25,168,99.0
长江流域,62307880,江西省,孤江,白沙,2023-04-30 14:00:00,82.7,61,88.0
长江流域,62308650,江西省,禾水,永新,2023-04-30 14:00:00,108.93,201,112.5
长江流域,62308950,江西省,禾水,上沙兰,2023-04-30 14:00:00,56.53,420,59.5
长江流域,62310250,江西省,乌江,新田,2023-04-30 14:00:00,49.72,329,53.5
长江流域,62310900,江西省,袁水,宜春,2023-04-30 14:00:00,84.89,89,88.0
长江流域,62311200,江西省,袁水,新余,2023-04-30 14:00:00,41.88,0,45.0
长江流域,62312050,江西省,锦河,上高,2023-04-30 14:00:00,42.77,127,48.5
长江流域,62312250,江西省,锦河,高安,2023-04-30 14:00:00,23.49,214,31.0
长江流域,62312400,江西省,万载河,危坊,2023-04-30 14:00:00,72.46,27,76.0
长江流域,62401800,江西省,抚河,廖家湾,2023-04-30 08:00:00,35.99,572,41.3
长江流域,62402400,江西省,抚河,李家渡,2023-04-30 14:00:00,24.18,1180,30.5
长江流域,62405200,江西省,盱江,沙子岭,2023-04-30 14:00:00,118.13,63,123.0
长江流域,62405400,江西省,盱江,南丰,2023-04-30 14:00:00,74.76,214,78.5
长江流域,62405800,江西省,盱江,南城,2023-04-30 14:00:00,63.64,0,67.5
长江流域,62407000,江西省,宜黄水,桃陂,2023-04-30 14:00:00,66.88,126,69.5
长江流域,62408000,江西省,崇仁水,崇仁,2023-04-30 14:00:00,50.67,173,54.0
长江流域,62408400,江西省,相水,马口,2023-04-30 14:00:00,75.48,30,79.0
上饶以上,62411400,江西省,信江,上饶,2023-04-30 14:00:00,65.14,0,66.0
上饶到弋阳,62411800,江西省,信江,河口,2023-04-30 14:00:00,45.78,0,52.0
上饶到弋阳,62412000,江西省,信江,弋阳,2023-04-30 14:00:00,38.36,699,44.0
弋阳到梅港,62412400,江西省,信江,贵溪,2023-04-30 14:00:00,31.23,0,34.5
弋阳到梅港,62412600,江西省,信江,鹰潭,2023-04-30 14:00:00,26.62,0,30.0
弋阳以下,62413000,江西省,信江,梅港,2023-04-30 14:00:00,20.85,855,26.0
上饶以上,62413600,江西省,玉山水,玉山,2023-04-30 14:00:00,75.55,13,78.0
上饶以上,62415000,江西省,丰溪河,广丰,2023-04-30 14:00:00,90.42,0,92.0
上饶到弋阳,62415800,江西省,含珠水,铁路坪,2023-04-30 14:00:00,58.21,5,0.0
白塔河,62417400,江西省,白塔河,耙石,2023-04-30 14:00:00,29.27,0,31.0
长江流域,62417600,江西省,泸溪水,柏泉,2023-04-30 14:00:00,156.0,51,158.0
长江流域,62501200,江西省,昌江,潭口,2023-04-30 14:00:00,49.9,34,58.0
长江流域,62501400,江西省,昌江,樟树坑,2023-04-30 14:00:00,28.26,80,34.5
长江流域,62501800,江西省,昌江,渡峰坑,2023-04-30 14:00:00,22.36,142,28.5
长江,62502600,江西省,饶河,鄱阳,2023-04-30 14:00:00,14.98,0,19.5
香屯以上,62504800,江西省,乐安河,香屯,2023-04-30 14:00:00,31.01,118,38.0
长江流域,62505000,江西省,乐安河,虎山,2023-04-30 14:00:00,19.94,246,26.0
长江,62505400,江西省,乐安河,石镇街,2023-04-30 14:00:00,15.14,0,20.0
婺源以上,62506200,江西省,乐安河,婺源,2023-04-30 14:00:00,53.4,17,58.0
婺源以上,62506800,江西省,段莘水,汪口,2023-04-30 14:00:00,68.17,13,0.0
长江,62511600,江西省,修河,高沙,2023-04-30 14:00:00,93.05,85,0.0
长江,62513200,江西省,修河,永修,2023-04-30 14:00:00,15.23,0,20.0
长江流域,62517400,江西省,潦水,万家埠,2023-04-30 14:00:00,20.13,125,27.0
长江流域,62517600,江西省,南潦水,晋坪,2023-04-30 14:00:00,43.32,11,47.5
长江流域,62518200,江西省,南潦水,奉新,2023-04-30 14:00:00,21.41,0,25.0
长江,62601200,江西省,湖口水道,星子,2023-04-30 14:00:00,11.75,0,19.0
长江,62601600,江西省,鄱阳湖湖口,湖口,2023-04-30 14:00:00,11.22,7600,19.5
长江,62602000,江西省,鄱阳湖,都昌,2023-04-30 14:00:00,12.15,0,19.0
长江,62605800,江西省,鄱阳湖,康山,2023-04-30 14:00:00,14.61,0,19.5
长江,62614200,江西省,博阳河,梓坊,2023-04-30 14:00:00,22.56,9,26.0
长江,62702350,江苏省,秦淮河,东山,2023-04-30 14:00:00,7.38,0,8.8
长江,62702480,江苏省,句容河,前垾村,2023-04-30 14:00:00,7.41,0,0.0
长江,62702810,江苏省,句容河,句容水文站,2023-04-30 14:00:00,9.171,0,0.0
长江,62711800,江苏省,老龙河,黄桥,2023-04-30 14:00:00,2.29,0,3.8
长江,62802500,安徽省,皖河中下游,石牌,2023-04-30 14:00:00,12.24,0,20.1
长江,62802700,安徽省,长河,周家河,2023-04-30 14:00:00,94.15,2,0.0
长江,62802801,安徽省,长河,花凉亭东山头二,2023-04-30 14:00:00,34.38,77,36.9
长江,62803300,安徽省,皖水,岳西,2023-04-30 14:00:00,366.65,28,368.6
长江,62902000,安徽省,丰乐河,桃溪,2023-04-30 14:00:00,8.88,0,15.56
长江,62902800,安徽省,南淝河,合肥,2023-04-30 14:00:00,10.34,0,12.0
长江,62904100,安徽省,西河,缺口,2023-04-30 14:00:00,8.72,4,10.5
长江,62905900,安徽省,青弋江,泾县,2023-04-29 14:00:00,26.38,0,32.5
长江,62906100,安徽省,青弋江,西河镇,2023-04-30 14:00:00,8.07,0,15.0
长江,62906700,安徽省,青弋江,大砻坊,2023-04-30 14:00:00,5.33,0,11.2
长江,62908400,安徽省,水阳江,宣城,2023-04-30 08:00:00,9.4,12,16.0
长江,62908600,安徽省,水阳江,新河庄,2023-04-30 14:00:00,7.47,0,11.5
长江,62909300,安徽省,中东津河,河沥溪,2023-04-29 14:00:00,45.97,0,51.23
长江,62912000,安徽省,姑溪河,当涂,2023-04-30 14:00:00,4.9,0,10.3
长江,62912800,江苏省,固城湖,高淳,2023-04-30 14:00:00,8.1,0,10.4
长江,62913700,安徽省,滁河,古河,2023-04-30 14:00:00,8.47,0,0.0
长江,62914200,江苏省,滁河,晓桥,2023-04-30 14:00:00,7.2,0,9.5
长江,62914800,江苏省,滁河,六合,2023-04-30 14:00:00,7.23,0,8.2
长江,62915600,安徽省,清流河,滁州,2023-04-30 14:00:00,9.15,10,14.0
长江,62916400,江苏省,马汊河,葛塘,2023-04-30 14:00:00,3.93,-8,8.86
长江,62927800,安徽省,徽水,旌德,2023-04-30 14:00:00,193.02,2,194.5
长江流域太湖区,63001000,浙江省,南苕溪,余杭,2023-04-30 14:00:00,3.49,18,7.16
长江流域太湖区,63001200,浙江省,东苕溪,瓶窑,2023-04-30 14:00:00,1.14,7,5.66
长江流域太湖区,63002400,浙江省,苕溪,杭长桥,2023-04-30 14:00:00,1.2,-18,2.66
长江流域太湖区,63007600,浙江省,西苕溪,梅溪,2023-04-30 14:00:00,1.15,0,5.17
长江流域太湖区,63008100,浙江省,西苕溪,港口,2023-04-30 14:00:00,1.22,21,3.76
太湖,63101200,江苏省,宜溧漕河,溧阳(二),2023-04-30 14:00:00,3.16,0,4.5
太湖,63101300,江苏省,西氿,宜兴（西）,2023-04-30 14:00:00,3.16,0,4.2
太湖,63102050,江苏省,太滆运河,坊前,2023-04-30 14:00:00,3.3,0,4.1
太湖,63201050,江苏省,太湖,大浦口,2023-04-30 14:00:00,3.17,0,3.85
太湖,63201300,江苏省,太湖,望亭（太）,2023-04-30 14:00:00,3.13,0,3.8
太湖,63201320,江苏省,琳桥港,琳桥,2023-04-30 14:00:00,3.51,0,3.8
太湖,63201350,江苏省,太湖,胥口(闸上游),2023-04-30 14:00:00,3.13,0,3.8
太湖,63201400,江苏省,太湖,洞庭西山(三),2023-04-30 14:00:00,3.06,0,3.8
长江流域太湖区,63201850,浙江省,小梅港,小梅口,2023-04-30 14:00:00,3.081,0,3.701
长江流域太湖区,63201900,浙江省,夹浦港,夹浦,2023-04-30 14:00:00,3.101,0,3.701
太湖流域,63201999,江苏省,太湖,太湖水位,2023-04-30 14:00:00,3.11,0,3.8
长江流域太湖区,63202300,浙江省,长兴港,长兴,2023-04-30 14:00:00,1.24,-7,2.66
太湖,63202600,江苏省,大运河,丹阳,2023-04-30 14:00:00,3.41,0,5.6
太湖,63202750,江苏省,大运河（改线段）,常州(三),2023-04-30 14:00:00,3.33,0,4.3
太湖,63202850,江苏省,大运河,无锡南门,2023-04-30 14:00:00,3.14,0,0.0
太湖,63203000,江苏省,大运河,苏州（枫桥）,2023-04-30 14:00:00,3.21,0,4.0
太湖,63204250,江苏省,望虞河,甘露,2023-04-30 14:00:00,3.5,0,3.8
太湖,63204450,江苏省,白茆塘,常熟,2023-04-30 14:00:00,3.21,0,3.7
太湖,63204650,江苏省,阳澄湖,湘城,2023-04-30 14:00:00,3.15,0,3.7
太湖,63205150,江苏省,娄江,昆山,2023-04-30 14:00:00,2.95,0,3.7
太湖,63205350,江苏省,太浦河,平望,2023-04-30 14:00:00,2.88,0,3.9
太湖,63205400,江苏省,瓜泾港,瓜泾口,2023-04-30 14:00:00,2.99,0,0.0
长江流域太湖区,63300800,浙江省,杭嘉平运河,崇德,2023-04-30 14:00:00,1.1,0,1.86
长江流域太湖区,63301150,浙江省,杭嘉平运河,嘉兴,2023-04-30 14:00:00,0.92,0,1.46
长江流域太湖区,63301600,浙江省,杭嘉平运河,王江泾,2023-04-30 14:00:00,0.9,-37,1.36
长江流域太湖区,63303600,浙江省,运河,新市,2023-04-30 14:00:00,1.13,0,1.86
长江流域太湖区,63304800,浙江省,澜溪塘,乌镇,2023-04-30 14:00:00,1.02,0,1.56
长江流域太湖区,63305200,浙江省,頔塘,南浔,2023-04-30 14:00:00,1.08,0,1.66
长江流域太湖区,63306400,浙江省,下塘河,临平(下),2023-04-30 14:00:00,1.2,0,2.16
长江流域太湖区,63309200,浙江省,海盐塘,欤城,2023-04-30 14:00:00,0.96,0,1.46
太湖,63403500,江苏省,陈墓荡,陈墓(锦溪),2023-04-30 14:00:00,2.9,0,3.6
浙闽台河流,70100500,浙江省,衢江,衢州,2023-04-30 14:00:00,59.21,330,61.2
浙闽台河流,70100900,浙江省,兰江,兰溪,2023-04-30 14:00:00,23.26,564,28.0
浙闽台河流,70101501,浙江省,富春江,富春江坝下,2023-04-30 14:00:00,4.13,0,0.0
浙闽台河流,70108400,浙江省,金华江,金华,2023-04-30 14:00:00,30.66,18,35.5
