LGTD,LTTD,站点编号,时间,站名,zr,ymdh,dyrn,z,保证水位,dwz,河名,avq,hnnm,w,detaz,unitname,damel,iymdh,fymdh,q,警戒水位,sttp,obhtztm,frgrd,obhtz
116.900700,25.872400,70910360,2023-04-27 22,琴源水库,577.19,,,577.19,592.75,,浙闽台河流,,闽江上游区沙溪,,,,589.80,,,,589.80,水库,,,
117.118000,25.735000,70910400,2023-04-27 22,小陶,241.29,,,241.29,245.00,,浙闽台河流,,闽江上游区沙溪,,,,,,,,243.00,河道,1999-07-28 00:00:00,,246.110
117.274700,25.892300,70910500,2023-04-27 22,洪田,187.49,,,187.49,,,浙闽台河流,,闽江上游区沙溪,,,,,,,74.000,,河道,,,
117.366666,25.966666,70910700,2023-04-27 22,新桥,171.10,,,171.10,,,浙闽台河流,,闽江上游区沙溪,,,,,,,0.939,,河道,,,
117.631600,26.196300,70910760,2023-04-27 22,东牙溪水库,309.69,,,309.69,319.38,,浙闽台河流,,闽江上游区沙溪,,,,321.00,,,,315.55,水库,,,
117.804000,26.232300,70910770,2023-04-27 22,官昌水库,432.27,,,432.27,444.50,,浙闽台河流,,闽江上游区沙溪,,,,477.08,,,,442.00,水库,,,
117.650000,26.316666,70910900,2023-04-27 22,陈大,130.96,,,130.96,,,浙闽台河流,,闽江上游区沙溪,,,,,,,,,河道,,,
117.517000,27.899000,71000100,2023-04-27 22,司前,386.19,,,386.19,,,浙闽台河流,,闽江上游区富屯溪,,,,,,,,,河道,,,
117.348000,27.545000,71000250,2023-04-27 22,光泽,226.35,,,226.35,230.40,,浙闽台河流,,闽江上游区富屯溪,,,,231.44,,,27.000,228.50,河道,,,
117.491000,27.342000,71000400,2023-04-27 22,邵武,189.23,,,189.23,192.30,,浙闽台河流,,闽江上游区富屯溪,,,,193.02,,,,189.80,河道,1998-06-22 00:00:00,,194.240
117.526000,27.314000,71000450,2023-04-27 22,上王塘,179.97,,,179.97,,,浙闽台河流,,闽江上游区富屯溪,,,,,,,17.300,185.00,河道,2006-06-06 00:00:00,,187.400
117.632000,27.149000,71000600,2023-04-27 22,拿口,157.41,,,157.41,,,浙闽台河流,,闽江上游区富屯溪,,,,162.38,,,,,河道,1998-06-22 00:00:00,,165.080
117.892000,26.792000,71000870,2023-04-27 22,洋口电站,113.67,,,113.67,116.95,,浙闽台河流,,闽江上游区富屯溪,,,,122.00,,,,115.00,水库,,,
117.917000,26.796000,71000900,2023-04-27 22,洋口,106.45,,,106.45,112.60,,浙闽台河流,,闽江上游区富屯溪,,,,,,,419.000,109.30,河道,1998-06-22 00:00:00,,115.150
117.504000,27.723000,71010060,2023-04-27 22,高家水库,415.30,,,415.30,421.91,,浙闽台河流,,闽江上游区富屯溪,,,,423.29,,,,418.00,水库,,,
117.481000,27.695000,71010070,2023-04-27 22,霞洋水库,380.75,,,380.75,387.34,,浙闽台河流,,闽江上游区富屯溪,,,,389.54,,,,385.34,水库,,,
116.835000,26.846000,71010300,2023-04-27 22,建宁,290.32,,,290.32,295.00,,浙闽台河流,,闽江上游区富屯溪,,,,296.67,,,,291.50,河道,2002-06-16 00:00:00,,299.030
